date,weight_market,weight_ipo,realized_market,realized_ipo,gross_ret,cost,net_ret,turnover,was_model_updated
2021-07-19,0.4959449768066406,0.5040549635887146,-0.015670880675315857,3.6320998333394527e-06,-0.007770063775109911,0.0,-0.007770063775109911,0.0,1
2021-07-20,0.4957261085510254,0.5042738914489746,0.014504600316286087,0.01637079380452633,0.01544567296879773,2.1889805793762206e-07,0.015445454070739793,0.00043779611587524414,0
2021-07-21,0.4957905411720276,0.5042095184326172,0.00815666001290083,0.013007216155529022,0.010602357075880586,6.440281867980957e-08,0.010602292673061906,0.00012880563735961914,0
2021-07-22,0.49589303135871887,0.5041069388389587,0.00185676000546664,0.0008912595803849399,0.0013700444863952305,1.0253489017486573e-07,0.0013699419515050557,0.00020506978034973145,0
2021-07-23,0.495930552482605,0.504069447517395,0.00963009987026453,0.0016959711210802197,0.005630747975131314,3.750622272491455e-08,0.00563071046890859,7.50124454498291e-05,0
2021-07-26,0.49185633659362793,0.5081437230110168,0.0024443799629807472,-0.0098571190610528,-0.00380654940401165,4.0742456912994386e-06,-0.0038106236497029494,0.008148491382598877,1
2021-07-27,0.49183833599090576,0.5081616640090942,-0.004142200108617544,-0.017525043338537216,-0.010942847993506366,1.7970800399780273e-08,-0.010942865964306766,3.594160079956055e-05,0
2021-07-28,0.49163636565208435,0.5083635449409485,-0.0009831199422478676,0.025793058797717094,0.012628913289870952,2.019256353378296e-07,0.012628711364235615,0.0004038512706756592,0
2021-07-29,0.49169912934303284,0.5083009004592896,0.004152759909629822,-0.0009185791132040322,0.0015749938415509299,6.270408630371094e-08,0.0015749311374646262,0.00012540817260742188,0
2021-07-30,0.4917786419391632,0.5082213878631592,-0.0046695200726389885,-0.009711643680930138,-0.007232035269784859,7.95125961303711e-08,-0.007232114782380989,0.0001590251922607422,0
2021-08-02,0.4870195984840393,0.5129804015159607,-0.00230229995213449,0.017958087846636772,0.008090881915748263,4.759028553962707e-06,0.0080861228871943,0.009518057107925415,1
2021-08-03,0.4868018329143524,0.51319819688797,0.008086579851806164,0.010041889734566212,0.009090041598994708,2.177804708480835e-07,0.00908982381852386,0.000435560941696167,0
2021-08-04,0.48697659373283386,0.5130233764648438,-0.005622980184853077,0.0390888936817646,0.017315256481847202,1.7479062080383301e-07,0.0173150816912264,0.000349581241607666,0
2021-08-05,0.4870359003543854,0.5129640698432922,0.006548279896378517,0.005225424654781818,0.005869702492681594,5.930662155151367e-08,0.005869643186060043,0.00011861324310302734,0
2021-08-06,0.4871778190135956,0.512822151184082,0.0021144200582057238,-0.0033517226111143827,-0.0006887390471687418,1.419186592102051e-07,-0.000688880965827952,0.00028383731842041016,0
2021-08-09,0.4822008013725281,0.5177991390228271,-0.001148079987615347,0.010562440380454063,0.0049156174449111745,4.9770027399063115e-06,0.004910640442171268,0.009954005479812622,1
2021-08-10,0.48216691613197327,0.5178330540657043,0.001830079942010343,-0.0061620078049600124,-0.0023084873189050427,3.3900141716003417e-08,-0.0023085212190467586,6.780028343200684e-05,0
2021-08-11,0.4821512699127197,0.5178487300872803,0.0031653998885303736,0.005323300138115883,0.004282865792433255,1.5661120414733886e-08,0.00428285013131284,3.1322240829467773e-05,0
2021-08-12,0.4823598265647888,0.517640233039856,0.002604600042104721,-0.006913145538419485,-0.002322167842965628,2.085268497467041e-07,-0.0023223763698153746,0.0004170536994934082,0
2021-08-13,0.482564240694046,0.5174357295036316,0.0015733999898657203,0.009365420788526535,0.005605269909237275,2.044588327407837e-07,0.005605065450404534,0.0004089176654815674,0
2021-08-16,0.4768567681312561,0.5231431722640991,0.0025287000462412834,-0.022841326892375946,-0.010743456477574853,5.707457661628723e-06,-0.010749163935236481,0.011414915323257446,1
2021-08-17,0.47665926814079285,0.5233407616615295,-0.0067582200281322,-0.0032625228632241488,-0.004928779412721823,1.9754469394683837e-07,-0.00492897695741577,0.00039508938789367676,0
2021-08-18,0.47599366307258606,0.5240063667297363,-0.0108621995896101,0.016723062843084335,0.003592653229313625,6.656050682067871e-07,0.003591987624245418,0.0013312101364135742,0
2021-08-19,0.47478172183036804,0.5252183079719543,0.0009403200238011777,-0.016484465450048447,-0.00821149629152469,1.2119412422180177e-06,-0.008212708232766909,0.002423882484436035,0
2021-08-20,0.4743858575820923,0.5256141424179077,0.007704820018261671,0.013182733207941055,0.010584088661694746,3.95849347114563e-07,0.010583692812347632,0.000791698694229126,0
2021-08-23,0.4679853022098541,0.5320146679878235,0.00838731974363327,0.02162092737853527,0.015427792865835177,6.4005404710769656e-06,0.0154213923253641,0.01280108094215393,1
