date,ipo_ret,num_stocks,total_market_cap,constituents
2021-10-15,0.010349059198012643,30,500754458415.9295,"NUVB,BMBL,PLBY,OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ"
2021-10-18,0.0186636450208155,30,509363492683.6896,"NUVB,BMBL,PLBY,OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ"
2021-10-19,0.025318225404241286,30,520743134327.5039,"NUVB,BMBL,PLBY,OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ"
2021-10-20,0.0010350256813294778,30,520794538780.79016,"NUVB,BMBL,PLBY,OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ"
2021-10-21,0.003125082374573312,30,521706164112.18567,"NUVB,BMBL,PLBY,OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ"
2021-10-22,-0.00697816977055054,29,514538860901.4071,"BMBL,PLBY,OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ"
2021-10-25,0.041934972093052456,29,534947279330.5668,"BMBL,PLBY,OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ"
2021-10-26,-0.00903833043021698,29,529862271843.79034,"BMBL,PLBY,OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ"
2021-10-27,-0.012592777719265912,30,535148463671.4683,"BMBL,PLBY,OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT"
2021-10-28,0.07413070089585308,28,558712136465.8975,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT"
2021-10-29,0.008991437187934045,28,563192295830.7512,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT"
2021-11-01,0.020466157567771613,28,573818059973.9656,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT"
2021-11-02,-0.005023979864343874,28,569963994647.3627,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT"
2021-11-03,0.017633281971803624,28,579156310547.0764,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT"
2021-11-04,0.011107738046207878,29,588455825344.3206,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD"
2021-11-05,0.015140107257352115,29,594798510398.4579,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD"
2021-11-08,0.04207330517041114,29,618631922820.282,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD"
2021-11-09,0.04820788829382032,29,639540856177.7935,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD"
2021-11-10,-0.06591622346539348,30,709668508190.4806,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN"
2021-11-11,0.07248852917454762,30,754674306349.6296,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN"
2021-11-12,0.009934901960592595,30,760308512867.0579,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN"
2021-11-15,0.04157630249175591,30,789196358211.6854,"OSCR,RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN"
2021-11-16,0.10638675574942758,29,862675310643.3544,"RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN"
2021-11-17,-0.03720177268515786,30,835521250577.6177,"RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE"
2021-11-18,-0.07720710921547416,30,768270508106.2412,"RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE"
2021-11-19,0.05809854714295794,30,809182250203.4143,"RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE"
2021-11-22,-0.06789179809648148,30,753373641248.0382,"RBLX,CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE"
2021-11-23,-0.004187160095100194,29,670623591222.4653,"CPNG,PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE"
2021-11-24,0.0005022453697352471,28,627190516690.7816,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE"
2021-11-26,-0.014527875031735468,28,617887803210.365,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE"
2021-11-29,0.040563865120995045,28,642060217942.8876,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE"
2021-11-30,-0.023169526659317173,28,626753240042.9877,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE"
2021-12-01,-0.05350436706898453,28,592686272006.5638,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE"
2021-12-02,-0.0392226096893087,29,609421351882.4042,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-03,-0.048612954986131565,29,578778507534.8423,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-06,0.026343026267971432,29,591534147018.4506,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-07,0.026162266205998423,29,605710458280.0227,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-08,0.02329762264147233,29,619400212598.3201,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-09,-0.08662323522120716,29,563673491030.0166,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-10,-0.01560026649519666,29,553782966312.1489,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-13,0.005174002615826262,29,555678216788.4973,"PSFE,COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-14,0.0006305835673717877,28,552829638227.3568,"COUR,COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-15,0.00985532818988679,27,553292263079.0217,"COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-16,-0.037731802604663,27,532026082311.4432,"COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-17,-0.0061877692468168075,27,526805524573.86707,"COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-20,-0.0392759917396342,27,505629878201.7943,"COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-21,0.04138303828550148,27,525939214027.8504,"COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-22,0.0058849856349038965,27,528823456604.84827,"COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-23,0.009461195120521257,27,533337716144.2207,"COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-27,0.0316769854968945,27,548890645285.106,"COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-28,-0.04008644330579096,27,526651982057.29297,"COIN,PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-29,-0.009833181246581956,26,462161969267.3329,"PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-30,0.037462431023865185,26,479239706224.2422,"PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2021-12-31,-0.014648817211746155,26,472030527016.53845,"PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2022-01-03,0.022170795019646906,26,481763521971.7434,"PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2022-01-04,-0.034118289959946604,26,464947571229.4478,"PATH,GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2022-01-05,-0.08625024536922694,25,406657614465.9584,"GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2022-01-06,-0.0010821140887679764,25,405698011750.6249,"GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2022-01-07,0.028600721766284476,25,416265673631.4005,"GENI,YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2022-01-10,-0.021881531082051014,24,405073062222.47437,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2022-01-11,0.048779359505429866,24,424331634051.2763,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2022-01-12,-0.003397114725484525,24,422436603494.06635,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB"
2022-01-13,-0.06757110132147366,25,397606582341.4607,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG"
2022-01-14,-0.0026450062542146833,26,397452105121.97754,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-01-18,-0.07056109481390208,26,369239188272.94635,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-01-19,-0.0017188436141830677,26,367890259927.48267,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-01-20,-0.02118637914763054,26,359448250341.18677,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-01-21,-0.029253243550274265,26,348674500572.7939,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-01-24,0.0031178184710623485,26,349490599315.97723,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-01-25,-0.04434726363240396,26,333561951672.87573,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-01-26,-0.02184823020256881,26,325894466238.1133,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-01-27,-0.08742262166107795,26,296593684136.6092,"YOU,GLBE,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-01-28,0.005059672835808601,25,292058669831.66046,"YOU,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-01-31,0.1053636474649959,25,322359957351.7527,"YOU,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-02-01,0.04305253865076633,25,335962959739.8001,"YOU,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-02-02,-0.06155195105928204,25,314998230702.8253,"YOU,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-02-03,-0.049903018579192895,25,299047740629.396,"YOU,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX"
2022-02-04,0.031161684903215813,26,310681298006.78156,"YOU,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-07,-0.008348121358111684,26,307601233538.3918,"YOU,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-08,0.02010149963712524,26,313169447319.7987,"YOU,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-09,0.06013283969212088,26,331644099634.3812,"YOU,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-10,-0.0027573143792612442,26,330083170320.2024,"YOU,FIGS,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-11,-0.05675608793365262,25,307772291479.80994,"YOU,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-14,0.029827518764823313,25,316509922229.12585,"YOU,SOFI,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-15,0.04838663586114955,24,315586614515.5539,"YOU,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-16,-0.012334343554858665,24,311105418408.8286,"YOU,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-17,-0.041891294404975035,24,297680247420.1309,"YOU,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-18,-0.027499025881095134,24,289039096669.4067,"YOU,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-22,-0.04692266168723985,24,275308655100.03394,"YOU,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-23,-0.05474829133085415,24,259433108705.38422,"YOU,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
2022-02-24,0.07530363943532153,24,278664718888.1697,"YOU,SRAD,MNDY,TASK,PAYO,RELY,LCID,DUOL,HOOD,DOCS,JOBY,BROS,ONON,DNA,TOST,IONQ,RENT,BIRD,RIVN,BRZE,GRAB,TPG,VTYX,SES"
