date,ret_online_compound,ret_offline_compound_static,ret_5050,ret_market_only,ret_ipo_only,weight_ipo_online_compound,weight_ipo_offline_compound_static
2023-03-20,-0.0054229013912651,-0.0063869073,0.0017895749770104495,0.0100327003747224,-0.0064535504207015,0.9366565346717834,0.9959577
2023-03-21,0.0331230079433993,0.03442361,0.023567060008645,0.0126216001808643,0.0345125198364257,0.9365313649177552,0.99593854
2023-03-22,-0.02205503406376,-0.022381837,-0.01969530992209905,-0.0169858001172542,-0.0224048197269439,0.9352079033851624,0.9957587
2023-03-23,-0.0036577433084772,-0.0040623043,-0.0007516467012465,0.0025874399580061,-0.0040907333604991,0.9351555705070496,0.995743
2023-03-24,-0.0116980758742787,-0.012856022,-0.00336305727250875,0.0062111797742545,-0.012937294319272,0.9352773427963256,0.9957557
2023-03-27,0.0223621748862751,0.023525083,0.01313001778908065,0.0026447200216352,0.0236153155565261,0.9404916167259216,0.99569714
2023-03-28,0.0010663915692264,0.0012567843,-0.00042333110468460006,-0.0021184599027037,0.0012717976933345,0.939658522605896,0.9955716
2023-03-29,0.0225814778585048,0.023115575,0.0184475006535649,0.0137365199625492,0.0231584813445806,0.9388459324836732,0.9954461
2023-03-30,0.0073831546139042,0.0074953455,0.00653798342682415,0.0055714999325573,0.007504466921091,0.9377878308296204,0.99528116
2023-03-31,0.0196537238115844,0.020015258,0.01693592127412555,0.0138266198337078,0.0200452227145433,0.9371469020843506,0.9951815
2023-04-03,-0.0115697312428391,-0.01240579,-0.00379298022016885,0.0049053998664021,-0.0124913603067398,0.9464861154556274,0.9950813
2023-04-04,-0.0216853776523383,-0.022517243,-0.01410361076705155,-0.0056050601415336,-0.0226021613925695,0.946035861968994,0.995004
2023-04-05,-0.0071349684751372,-0.0074174358,-0.0045593151589855,-0.0016724599990993,-0.0074461703188717,0.9460906982421876,0.99502325
2023-04-06,0.0123577162149063,0.012829148,0.008059405372478,0.003241840051487,0.012876970693469,0.9461102485656738,0.99503666
2023-04-10,0.0153716207821763,0.016036589,0.008760971599258401,0.0014110200572758,0.016110923141241,0.9499695301055908,0.9949432
2023-04-11,0.0132064432257007,0.013796026,0.0072931075992528,0.0007242200081236,0.013861995190382,0.9501126408576964,0.9949786
2023-04-12,-0.0083129335857452,-0.00853975,-0.0060311720008030005,-0.0034972999710589,-0.0085650440305471,0.950228989124298,0.99500895
2023-04-13,0.0117533984945527,0.011699301,0.012297969777137,0.0129026602953672,0.0116932792589068,0.950261890888214,0.99502075
2023-04-14,-0.0033518474598124,-0.0033767272,-0.00309600925538685,-0.0028123599477112,-0.0033796585630625,0.9493255615234376,0.9948329
2023-04-17,0.0105844427106015,0.010901931,0.00722890300676225,0.0035158200189471,0.0109419859945774,0.9522469639778136,0.9946062
2023-04-18,0.0020511111588993,0.002122958,0.0013016272714593499,0.0004711000074166,0.0021321545355021,0.9515994787216188,0.9944634
2023-04-19,0.009944205700966,0.010422724,0.0049586876993999,-0.0005677000153809,0.0104850754141807,0.9511091709136964,0.99435884
2023-04-20,-0.0074281790880151,-0.007538052,-0.00628982018679375,-0.0050269798375666,-0.0075526605360209,0.9504544138908386,0.9942162
2023-04-21,0.0044629195211063,0.0046300744,0.0027362464752513503,0.0008205599733628,0.0046519329771399,0.95074200630188,0.9942948
2023-04-24,0.0056012181713995,0.0057899496,0.0035062822280450996,0.0011960000265389,0.0058165644295513,0.9541264176368712,0.9942399
2023-04-25,-0.0311594016454037,-0.031846527,-0.02338954759761685,-0.0148339597508311,-0.0319451354444026,0.9540778994560242,0.99423707
2023-04-26,-0.0098291368263405,-0.01003579,-0.00740779889747495,-0.0047509800642728,-0.0100646177306771,0.9554293751716614,0.9945747
2023-04-27,-0.0006224621592577,-0.0014219417,0.0088159765582532,0.0191628001630306,-0.0015308470465242,0.956072211265564,0.9947372
2023-04-28,0.015676515581693,0.015973207,0.012259677052497801,0.0085049401968717,0.0160144139081239,0.9551292657852172,0.99451256
2023-05-01,0.0071078610815708,0.0074315937,0.00315032294020055,-0.0011819000355899,0.007482545915991,0.9569683074951172,0.9941194
2023-05-02,-0.0305928265768908,-0.031357873,-0.02127110492438075,-0.0110617000609636,-0.0314805097877979,0.956503450870514,0.99399394
2023-05-03,6.864103119705295e-05,0.00034452026,-0.0033579927985556497,-0.0071032200939953,0.000387234496884,0.9576151371002196,0.99429756
2023-05-04,-0.0055009159382477,-0.0054321205,-0.0063638240098953,-0.0073058400303125,-0.0054218079894781,0.9584592580795288,0.9945261
2023-05-05,0.0073302497898781,0.0069379914,0.012497365009039599,0.0181143004447221,0.0068804295733571,0.9598360657691956,0.9948761
2023-05-08,0.026534791413038,0.027445927,0.013770612720691123,-5.375999899115413e-05,0.0275949854403734,0.9617231488227844,0.9946089
2023-05-09,-0.0008690073124725,-0.0007656313,-0.0022925101802684,-0.0038365400396287,-0.0007484803209081,0.9611542224884032,0.9944459
2023-05-10,-0.0011397466875327,-0.0013055287,0.0011739269248209998,0.0036809199955314,-0.0013330661458894,0.961395800113678,0.99450785
2023-05-11,-0.0033436098566725,-0.0033694066,-0.0029813672881573,-0.0025889200624078,-0.0033738145139068,0.9609506130218506,0.99438417
2023-05-12,0.0134073949083233,0.013916442,0.00642902817344295,-0.001144399982877,0.0140024563297629,0.9607285261154176,0.99432135
2023-05-15,0.0304619140607583,0.03133992,0.0173191664507612,0.0031369801145046,0.0315013527870178,0.963450014591217,0.99430865
2023-05-16,-0.0164791371953588,-0.0167722,-0.0120753550436347,-0.0073245200328528,-0.0168261900544166,0.9634722471237184,0.9943177
2023-05-17,0.0110758564150761,0.011038563,0.01165339350700375,0.0122750801965594,0.0110317068174481,0.9640374779701232,0.9944857
2023-05-18,-0.0024717200515536,-0.002827482,0.00289306486956775,0.0086789997294545,-0.002892869990319,0.9635648727416992,0.9943494
2023-05-19,0.0095310182210754,0.009901348,0.0040825291071087,-0.0018058200366795,0.0099708782508969,0.962721586227417,0.9940959
2023-05-22,-0.0233737165823165,-0.024054522,-0.0122779317607637,-0.0003618799964897,-0.0241939835250377,0.9654662609100342,0.99414814
2023-05-23,-0.0028503303826751,-0.0026262174,-0.006511059822514599,-0.0104410797357559,-0.0025810399092733,0.9657790660858154,0.99425226
2023-05-24,0.009923674056049,0.0104225855,0.0015819086693227005,-0.0073564201593399,0.0105202374979853,0.9666792750358582,0.9945374
2023-05-25,-0.0003077075937913,-0.00050998444,0.00320499201188795,0.0069584599696099,-0.000548475945834,0.9677804708480836,0.9948725
2023-05-26,0.0028404363947784,0.0025764506,0.00742178573273115,0.0123168602585792,0.0025267112068831,0.9679388403892516,0.99491936
2023-05-30,-0.0107405827993656,-0.010994659,-0.00545737197535345,0.000138360002893,-0.0110531039535999,0.9717357754707336,0.9947777
2023-05-31,-0.0200179706508838,-0.020375574,-0.0127748309168964,-0.0050915800966322,-0.0204580817371606,0.971332848072052,0.9946307
2023-06-01,0.0172888564017746,0.017497705,0.013056113850325301,0.0085664400830864,0.0175457876175642,0.97139310836792,0.99464536
2023-06-02,0.0106765268433653,0.010552045,0.013128858990967199,0.0157361198216676,0.0105215981602668,0.9700268507003784,0.9941612
2023-06-05,-0.0113982172609461,-0.011606882,-0.0071344793541356505,-0.0026039599906653,-0.011664998717606,0.9705045819282532,0.9935861
2023-06-06,0.0058997535264001,0.005999727,0.00391725567169485,0.001806559972465,0.0060279513709247,0.9697986245155334,0.9933141
2023-06-07,-0.001962565686738,-0.001952943,-0.00212525308597825,-0.0023000598885118,-0.0019504462834447,0.9686421751976012,0.9928584
2023-06-08,-0.0001124583651823,-0.0002631769,0.00276351060892925,0.0058356998488307,-0.0003086786309722,0.9679529070854188,0.99259454
2023-06-09,-0.0024631349026086,-0.002570794,-0.0004442486097104999,0.0017155200475826,-0.0026040172670036,0.9672137498855592,0.9923086
2023-06-12,0.0134870013973127,0.013609949,0.01104870764538645,0.0084470398724079,0.013650375418365,0.9689325094223022,0.9922306
2023-06-13,0.003203085851845,0.003134138,0.00464147888123985,0.0061712600290775,0.0031116977334022,0.9698352217674256,0.9926656
2023-06-14,0.0017711634652505,0.0018170999,0.0008262954870588001,-0.0001791599934222,0.0018317509675398,0.9699056148529052,0.9927142
2023-06-15,0.0135254387168295,0.0135514075,0.01301303692162035,0.0124663999304175,0.0135596739128232,0.9692683815956116,0.9924396
2023-06-16,0.0044852378098992,0.004671147,0.0007017916068434997,-0.0033274800516664,0.0047310632653534,0.9695271849632264,0.9925649
2023-06-20,-0.004992593492856,-0.0049782023,-0.0052673802711069,-0.0055611399002373,-0.0049736206419765,0.9721206426620485,0.992201
2023-06-21,0.0077360218469943,0.007994525,0.0016744146123528498,-0.0047461800277233,0.008095009252429,0.972049593925476,0.9921748
2023-06-22,0.0046287134442484,0.004665681,0.0037963232025503496,0.0029124999418854,0.0046801464632153,0.9713174104690552,0.9918167
2023-06-23,-0.0094048941411048,-0.009448214,-0.0084108763840049,-0.0073555200360715,-0.0094662327319383,0.9705991744995116,0.99146324
2023-06-26,0.0064459973063606,0.0066281566,0.0016759822610765498,-0.0033611399121582,0.0067131044343113,0.9738042950630188,0.9915678
2023-06-27,0.0042307358787994,0.0041263076,0.00709179323166605,0.0101054804399609,0.0040781060233712,0.9745529890060424,0.99200296
2023-06-28,-0.007132959611247,-0.0072625806,-0.003613623488490673,9.485999908065423e-05,-0.007322106976062,0.974489450454712,0.9919743
2023-06-29,0.0092901746530916,0.009375728,0.0069958767853677,0.0045763999223709,0.0094153536483645,0.9741923809051514,0.99181104
2023-06-30,0.0110902741144814,0.011090222,0.01109314616769545,0.0110961198806762,0.0110901724547147,0.9741411209106444,0.99178594
2023-07-03,-0.0079813303189458,-0.00813097,-0.0035739815211855,0.0010590200545266,-0.0082069830968976,0.9755005240440368,0.9917966
2023-07-05,-0.0170168528115072,-0.017269863,-0.009637881070375401,-0.0018784999847412,-0.0173972621560096,0.9754862189292908,0.99179065
2023-07-06,-0.0025560507602022,-0.002460779,-0.005357650341466001,-0.0083011602982878,-0.0024141403846442,0.975977897644043,0.99207765
2023-07-07,-0.0019582776322828,-0.0019400915,-0.00247884681448335,-0.003025579964742,-0.0019321136642247,0.9770829677581788,0.9927043
2023-07-10,0.0120104010457754,0.012141202,0.00771418923977755,0.0032223800662904,0.0122059984132647,0.9783706665039062,0.9927872
2023-07-11,-0.0037867267442212,-0.003941683,0.0014130240306258002,0.006844560150057,-0.0040185120888054,0.9786383509635924,0.9929275
2023-07-12,0.0211928390054488,0.021398025,0.0143087687902152,0.0071177398785948,0.0214997977018356,0.9786581993103028,0.99292374
2023-07-13,0.0008662980205061,0.000780547,0.0036978693096897997,0.0066602597944438,0.0007354788249358,0.9777701497077942,0.99239326
2023-07-14,-0.0116535200156034,-0.011831525,-0.0058914057299262,0.0001434400037396,-0.011926251463592,0.9773705005645752,0.99215174
2023-07-17,0.0026624198607055,0.0026568656,0.0029270241502671497,0.003201639978215,0.0026524083223193,0.9789307117462158,0.99188447
2023-07-18,0.0059924593962239,0.005965446,0.0069915407802909,0.0080347200855612,0.0059483614750206,0.9788018465042114,0.99181116
2023-07-19,0.0028132173388923,0.0028190494,0.0026088947197422,0.0023951800540089,0.0028226093854755,0.978569746017456,0.99167085
2023-07-20,-0.0112062035862597,-0.01129467,-0.00794848729856305,-0.0045467200689017,-0.0113502545282244,0.9787940979003906,0.99183017
2023-07-21,-0.0080125393374438,-0.008118091,-0.004097352843928079,-1.1340000128257088e-05,-0.0081833656877279,0.9790632724761964,0.99201244
2023-07-24,0.0088540094430975,0.008906696,0.00679545570164915,0.0046495199203491,0.0089413914829492,0.9798153638839722,0.991916
2023-07-25,0.0162543809030762,0.016425367,0.00945207546465095,0.0023656799457967,0.0165384709835052,0.97996586561203,0.9920197
2023-07-26,-0.0039554540019452,-0.0040113665,-0.0017247732612304498,0.0005987799959257,-0.0040483265183866,0.9800062775611876,0.9920467
2023-07-27,-0.0057338154011533,-0.0057213944,-0.0062032332643866,-0.0066931801848113,-0.0057132863439619,0.9795331358909608,0.99172544
2023-07-28,0.0113378868978977,0.011368349,0.01014406327158205,0.0089002596214413,0.0113878669217228,0.980160653591156,0.99215394
2023-07-31,-0.0004762064295586,-0.00050575385,0.00079374786582775,0.0021147800143808,-0.0005272842827253,0.9805282950401306,0.9918509
2023-08-01,-0.0001805632026381,-0.00015922831,-0.00108588074363065,-0.0020278799347579,-0.0001438815525034,0.9805317521095276,0.9918542
2023-08-02,-0.0073353181792617,-0.0072682714,-0.0101881602313369,-0.0131555404514074,-0.0072207800112664,0.980734646320343,0.99199766
2023-08-03,0.0002660819136907,0.00030054996,-0.0012052501697325999,-0.0027328000869601,0.0003222997474949,0.9820191860198976,0.9928808
2023-08-04,-0.0170371038617252,-0.017173832,-0.0108275406528264,-0.0043941200710833,-0.0172609612345695,0.9825599789619446,0.9932284
2023-08-07,0.0005241713137724,0.00043947328,0.00478989584371445,0.0091957403346896,0.0003840513527393,0.983941614627838,0.9937104
2023-08-08,-0.0067455426719061,-0.006768965,-0.00558133260346945,-0.0043783402070403,-0.0067843249998986,0.9838375449180604,0.993616
2023-08-09,-0.0013978800991026,-0.0013486518,-0.0038427433464676,-0.0063689202070236,-0.0013165664859116,0.98392254114151,0.9936494
2023-08-10,0.0006693828613031,0.00067005,0.00063874581246635,0.0006070400122553,0.0006704516126774,0.9839751720428468,0.99366546
2023-08-11,0.0113055093487631,0.0114158,0.005788927755929717,8.96600031410344e-05,0.0114881955087184,0.9839730262756348,0.9936487
2023-08-14,-0.0157997922719705,-0.015992615,-0.005748772760853199,0.0046334997750818,-0.0161310452967882,0.9840437769889832,0.9933334
2023-08-15,0.0004284842048334,0.0005410422,-0.0053818239830434505,-0.0113867400214076,0.0006230920553207,0.9838150143623352,0.9931681
2023-08-16,-0.0124918588027474,-0.012542817,-0.00977168930694455,-0.0069645000621676,-0.0125788785517215,0.9843968749046326,0.99357694
2023-08-17,-0.0082878755879598,-0.008293345,-0.007974143372848599,-0.0076509597711265,-0.0082973269745707,0.9847820401191713,0.9938385
2023-08-18,0.0067576904009784,0.006812867,0.003770277777221,0.0006919599836692,0.0068485955707728,0.98532235622406,0.99419665
2023-08-21,-0.0003288079175806,-0.00037462742,0.00234697357518595,0.0051001999527215,-0.0004062528023496,0.9858413934707642,0.9942567
2023-08-22,0.0205549004961142,0.020756388,0.0088898714166135,-0.0031143599189817,0.0208941027522087,0.9858728647232056,0.99426395
2023-08-23,0.0033938279485822,0.0033366953,0.0067060700384899505,0.010114699602127,0.0032974404748529,0.9858593344688416,0.99424183
2023-08-24,-0.0058005263899738,-0.005735291,-0.00951867783442135,-0.0133479796350002,-0.0056893760338425,0.985529899597168,0.9940048
2023-08-25,-0.0180255708665259,-0.018239077,-0.0056513661984354,0.0070847398601472,-0.018387472257018,0.9857823848724364,0.9941743
2023-08-28,0.0093617608111181,0.009386711,0.0078815368469804,0.0063577401451766,0.0094053335487842,0.9857223033905028,0.9938896
2023-08-29,0.004505209878152,0.0044310456,0.0088706763926893,0.0133681604638695,0.0043731923215091,0.9852731823921204,0.99356836
2023-08-30,0.0082711016106093,0.008310184,0.00606076500844205,0.0037802399601787,0.0083412900567054,0.9847303628921508,0.99318004
2023-08-31,-0.0030529647209126,-0.0030614054,-0.0025439359014853497,-0.0020188400521874,-0.0030690317507833,0.9841142892837524,0.99273807
2023-09-01,0.0075552009719251,0.0076041333,0.0048905543517321,0.0021348199807107,0.0076462887227535,0.9835715293884276,0.99235135
2023-09-05,-0.0166246065797235,-0.016729968,-0.0107024966273456,-0.0045756199397146,-0.0168293733149766,0.9832643866539,0.99188787
2023-09-06,-0.007790759094615,-0.0078014936,-0.0071753370575606,-0.0065391198731958,-0.0078115542419254,0.9834843277931212,0.99209315
2023-09-07,-0.0358005462074627,-0.036092892,-0.0192556560505181,-0.0021573998965322,-0.036353912204504,0.9838085770606996,0.9923671
2023-09-08,0.0021031581200876,0.0021071155,0.0018861857242881501,0.001661879941821,0.0021104915067553,0.9839349389076232,0.99247485
2023-09-11,0.0173563737353517,0.017453685,0.011691928375512351,0.0058399001136422,0.0175439566373825,0.9839763641357422,0.99228716
2023-09-12,-0.0280088625771453,-0.028207563,-0.01648770086467265,-0.0045814998447895,-0.0283939018845558,0.9838238954544068,0.9921747
2023-09-13,-0.0005025130317957,-0.0005117892,4.671324859375001e-05,0.0006139400065876,-0.0005205135094001,0.9839881062507628,0.9923097
2023-09-14,0.0108688745547208,0.010886661,0.0098669934086501,0.0088307997211813,0.0109031870961189,0.9836204051971436,0.99202615
2023-09-15,-0.0122248752009591,-0.01223205,-0.0117822545580565,-0.0113246999680995,-0.0122398091480135,0.9829712510108948,0.9915216
