epoch,train_loss,val_loss,train_mean_return,train_mean_log1p_return,train_cvar,train_turnover,train_volatility,train_vol_excess,train_weight_path,train_diversify,val_mean_return,val_mean_log1p_return,val_cvar,val_turnover,val_volatility,val_vol_excess,val_weight_path,val_diversify,train_diag_grad_norm_pre_mean,train_diag_grad_norm_pre_max,train_diag_grad_norm_post_mean,train_diag_grad_norm_post_max,train_diag_nan_loss_batches,train_diag_nan_grad_batches,train_diag_skipped_nan_batches,train_term_breakdown,val_term_breakdown,lr
11,0.045648157848821334,-0.0018654355080798268,0.0011850000979999702,0.0010173203772865236,-0.0020408774144016206,0.018602875371774037,0.00033684026372308534,0.045810858408610024,0.0002659484647059192,0.0,0.0020264899358153343,0.0019036035519093275,-0.00032210658537223935,1.1857735444209538e-05,0.0002441962715238333,0.0,1.1449242942607185e-10,0.0,0.7121505515339474,1.1396033763885498,0.7121505515339474,1.1396033763885498,0,0,0,"{'mean': {'raw': -0.0011850000979999702, 'lambda': 1.0, 'weighted': -0.0011850000979999702}, 'log_growth': {'raw': -0.0010173203772865236, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0020408774144016206, 'lambda': 0.5, 'weighted': 0.0010204387072008103}, 'turnover': {'raw': 0.018602875371774037, 'lambda': 0.0001, 'weighted': 1.8602874736946735e-06}, 'volatility': {'raw': 0.00033684026372308534, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.045810858408610024, 'lambda': 1.0, 'weighted': 0.045810858408610024}, 'weight_path': {'raw': 0.0002659484647059192, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0020264899358153343, 'lambda': 1.0, 'weighted': -0.0020264899358153343}, 'log_growth': {'raw': -0.0019036035519093275, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.00032210658537223935, 'lambda': 0.5, 'weighted': 0.00016105329268611968}, 'turnover': {'raw': 1.1857735444209538e-05, 'lambda': 0.0001, 'weighted': 1.1857734794062935e-09}, 'volatility': {'raw': 0.0002441962715238333, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 1.1449242942607185e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
12,0.038345747898953654,-0.0018276075134053826,0.0011445115475604932,0.0009879056791154046,-0.001873606078637143,0.019961646447579067,0.0003143474944711973,0.03855145970980326,0.00031499285250902176,0.0,0.0019435245776548982,0.001830240827985108,-0.0002318310725968331,1.4899288544256706e-05,0.00022486083616968244,0.0,1.7954762676630764e-10,0.0,0.7214776597296199,1.158189296722412,0.7214776597296199,1.158189296722412,0,0,0,"{'mean': {'raw': -0.0011445115475604932, 'lambda': 1.0, 'weighted': -0.0011445115475604932}, 'log_growth': {'raw': -0.0009879056791154046, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.001873606078637143, 'lambda': 0.5, 'weighted': 0.0009368030393185715}, 'turnover': {'raw': 0.019961646447579067, 'lambda': 0.0001, 'weighted': 1.9961645800018837e-06}, 'volatility': {'raw': 0.0003143474944711973, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.03855145970980326, 'lambda': 1.0, 'weighted': 0.03855145970980326}, 'weight_path': {'raw': 0.00031499285250902176, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0019435245776548982, 'lambda': 1.0, 'weighted': -0.0019435245776548982}, 'log_growth': {'raw': -0.001830240827985108, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0002318310725968331, 'lambda': 0.5, 'weighted': 0.00011591553629841655}, 'turnover': {'raw': 1.4899288544256706e-05, 'lambda': 0.0001, 'weighted': 1.4899288469649719e-09}, 'volatility': {'raw': 0.00022486083616968244, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 1.7954762676630764e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
13,0.03217877044032017,-0.0017856605118140578,0.0010970216632510226,0.0009505292303704967,-0.001735932135488838,0.023013847569624584,0.0002938048613335316,0.03240552544593811,0.0004171754214136551,0.0,0.0018610036931931973,0.001756745739839971,-0.00015068294305820018,1.7564490917720832e-05,0.00020672062237281352,0.0,2.512741681393038e-10,0.0,0.3305806901771575,0.9835740327835083,0.3305806901771575,0.9835740327835083,0,0,0,"{'mean': {'raw': -0.0010970216632510226, 'lambda': 1.0, 'weighted': -0.0010970216632510226}, 'log_growth': {'raw': -0.0009505292303704967, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.001735932135488838, 'lambda': 0.5, 'weighted': 0.000867966067744419}, 'turnover': {'raw': 0.023013847569624584, 'lambda': 0.0001, 'weighted': 2.3013847112451913e-06}, 'volatility': {'raw': 0.0002938048613335316, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.03240552544593811, 'lambda': 1.0, 'weighted': 0.03240552544593811}, 'weight_path': {'raw': 0.0004171754214136551, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0018610036931931973, 'lambda': 1.0, 'weighted': -0.0018610036931931973}, 'log_growth': {'raw': -0.001756745739839971, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.00015068294305820018, 'lambda': 0.5, 'weighted': 7.534147152910009e-05}, 'turnover': {'raw': 1.7564490917720832e-05, 'lambda': 0.0001, 'weighted': 1.7564490972787894e-09}, 'volatility': {'raw': 0.00020672062237281352, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.512741681393038e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
14,0.028369679814204574,-0.0017436050111427903,0.0010507074960817893,0.0009158916266945502,-0.001581601604508857,0.02310664765536785,0.000269798450365973,0.02862727642059326,0.00043518746194119257,0.0,0.0017857277998700738,0.0016892460407689214,-8.42416484374553e-05,1.944890209415462e-05,0.00019112255540676415,0.0,3.105730672636753e-10,0.0,0.3280062179546803,0.9766722917556763,0.3280062179546803,0.9766722917556763,0,0,0,"{'mean': {'raw': -0.0010507074960817893, 'lambda': 1.0, 'weighted': -0.0010507074960817893}, 'log_growth': {'raw': -0.0009158916266945502, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.001581601604508857, 'lambda': 0.5, 'weighted': 0.0007908008022544285}, 'turnover': {'raw': 0.02310664765536785, 'lambda': 0.0001, 'weighted': 2.3106647404347314e-06}, 'volatility': {'raw': 0.000269798450365973, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.02862727642059326, 'lambda': 1.0, 'weighted': 0.02862727642059326}, 'weight_path': {'raw': 0.00043518746194119257, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0017857277998700738, 'lambda': 1.0, 'weighted': -0.0017857277998700738}, 'log_growth': {'raw': -0.0016892460407689214, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 8.42416484374553e-05, 'lambda': 0.5, 'weighted': 4.212082421872765e-05}, 'turnover': {'raw': 1.944890209415462e-05, 'lambda': 0.0001, 'weighted': 1.9448902488505837e-09}, 'volatility': {'raw': 0.00019112255540676415, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.105730672636753e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
15,0.025099973485339433,-0.0017015539342537522,0.0009966712289800246,0.0008698620222276077,-0.001480993814766407,0.024673156440258026,0.000253672173130326,0.02535368005434672,0.0004919051910595348,0.0,0.0017162564909085631,0.001626561745069921,-2.9400907806120813e-05,2.065519402094651e-05,0.0001775310665834695,0.0,3.532025782959636e-10,0.0,0.32357085309922695,0.9632596373558044,0.32357085309922695,0.9632596373558044,0,0,0,"{'mean': {'raw': -0.0009966712289800246, 'lambda': 1.0, 'weighted': -0.0009966712289800246}, 'log_growth': {'raw': -0.0008698620222276077, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.001480993814766407, 'lambda': 0.5, 'weighted': 0.0007404969073832035}, 'turnover': {'raw': 0.024673156440258026, 'lambda': 0.0001, 'weighted': 2.4673155015382995e-06}, 'volatility': {'raw': 0.000253672173130326, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.02535368005434672, 'lambda': 1.0, 'weighted': 0.02535368005434672}, 'weight_path': {'raw': 0.0004919051910595348, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0017162564909085631, 'lambda': 1.0, 'weighted': -0.0017162564909085631}, 'log_growth': {'raw': -0.001626561745069921, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 2.9400907806120813e-05, 'lambda': 0.5, 'weighted': 1.4700453903060406e-05}, 'turnover': {'raw': 2.065519402094651e-05, 'lambda': 0.0001, 'weighted': 2.065519311145181e-09}, 'volatility': {'raw': 0.0001775310665834695, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.532025782959636e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
16,0.022342959011439234,-0.0016595640918239951,0.0009735209168866277,0.0008542299571369464,-0.0013699249393539503,0.026648351922631264,0.0002383408573223278,0.02262885371843974,0.0005594506510533392,0.0,0.001651547383517027,0.001567837898619473,1.6037520254030824e-05,2.130827124346979e-05,0.0001655652595218271,0.0,3.785061986061322e-10,0.0,0.31417280932267505,0.9357935190200806,0.31417280932267505,0.9357935190200806,0,0,0,"{'mean': {'raw': -0.0009735209168866277, 'lambda': 1.0, 'weighted': -0.0009735209168866277}, 'log_growth': {'raw': -0.0008542299571369464, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0013699249393539503, 'lambda': 0.5, 'weighted': 0.0006849624696769752}, 'turnover': {'raw': 0.026648351922631264, 'lambda': 0.0001, 'weighted': 2.6648351649782853e-06}, 'volatility': {'raw': 0.0002383408573223278, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.02262885371843974, 'lambda': 1.0, 'weighted': 0.02262885371843974}, 'weight_path': {'raw': 0.0005594506510533392, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.001651547383517027, 'lambda': 1.0, 'weighted': -0.001651547383517027}, 'log_growth': {'raw': -0.001567837898619473, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -1.6037520254030824e-05, 'lambda': 0.5, 'weighted': -8.018760127015412e-06}, 'turnover': {'raw': 2.130827124346979e-05, 'lambda': 0.0001, 'weighted': 2.130827070345731e-09}, 'volatility': {'raw': 0.0001655652595218271, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.785061986061322e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
17,0.0199236996510687,-0.0016177038196474314,0.0009367772824286172,0.0008250752677364895,-0.0012642345391213894,0.02784944015244643,0.00022296092841619006,0.02022557457288106,0.0006128548605677983,0.0,0.0015908824279904366,0.0015124883502721786,5.364690150599927e-05,2.1471169020514935e-05,0.0001549551816424355,0.0,3.867810238755709e-10,0.0,0.30230048260030645,0.9006507396697998,0.30230048260030645,0.9006507396697998,0,0,0,"{'mean': {'raw': -0.0009367772824286172, 'lambda': 1.0, 'weighted': -0.0009367772824286172}, 'log_growth': {'raw': -0.0008250752677364895, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0012642345391213894, 'lambda': 0.5, 'weighted': 0.0006321172695606947}, 'turnover': {'raw': 0.02784944015244643, 'lambda': 0.0001, 'weighted': 2.78494394478912e-06}, 'volatility': {'raw': 0.00022296092841619006, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.02022557457288106, 'lambda': 1.0, 'weighted': 0.02022557457288106}, 'weight_path': {'raw': 0.0006128548605677983, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0015908824279904366, 'lambda': 1.0, 'weighted': -0.0015908824279904366}, 'log_growth': {'raw': -0.0015124883502721786, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -5.364690150599927e-05, 'lambda': 0.5, 'weighted': -2.6823450752999634e-05}, 'turnover': {'raw': 2.1471169020514935e-05, 'lambda': 0.0001, 'weighted': 2.147116928696846e-09}, 'volatility': {'raw': 0.0001549551816424355, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.867810238755709e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
18,0.01805466419318691,-0.0015761088579893112,0.0009036724707887819,0.000796824503292252,-0.0012045354281629745,0.029540712634722393,0.0002131903359744077,0.018353114525477093,0.0007186020181203882,0.0,0.0015338247176259756,0.001460168045014143,8.457244257442653e-05,2.123228296113666e-05,0.000145512938615866,0.0,3.801041426054752e-10,0.0,0.2917484175413847,0.8688510656356812,0.2917484175413847,0.8688510656356812,0,0,0,"{'mean': {'raw': -0.0009036724707887819, 'lambda': 1.0, 'weighted': -0.0009036724707887819}, 'log_growth': {'raw': -0.000796824503292252, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0012045354281629745, 'lambda': 0.5, 'weighted': 0.0006022677140814873}, 'turnover': {'raw': 0.029540712634722393, 'lambda': 0.0001, 'weighted': 2.954071230002834e-06}, 'volatility': {'raw': 0.0002131903359744077, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.018353114525477093, 'lambda': 1.0, 'weighted': 0.018353114525477093}, 'weight_path': {'raw': 0.0007186020181203882, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0015338247176259756, 'lambda': 1.0, 'weighted': -0.0015338247176259756}, 'log_growth': {'raw': -0.001460168045014143, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -8.457244257442653e-05, 'lambda': 0.5, 'weighted': -4.2286221287213266e-05}, 'turnover': {'raw': 2.123228296113666e-05, 'lambda': 0.0001, 'weighted': 2.1232282598759866e-09}, 'volatility': {'raw': 0.000145512938615866, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.801041426054752e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
19,0.015438769575363645,-0.0015349744353443384,0.0008642706913330281,0.0007636298262999238,-0.001130365480397207,0.028568071002761524,0.00020061800266072774,0.015735000371932983,0.0006871779332868755,0.0,0.0014801244251430035,0.0014106942107900977,0.00010970429866574705,2.0726969523821026e-05,0.00013710162602365017,0.0,3.634714751399315e-10,0.0,0.2771409396082163,0.8251076340675354,0.2771409396082163,0.8251076340675354,0,0,0,"{'mean': {'raw': -0.0008642706913330281, 'lambda': 1.0, 'weighted': -0.0008642706913330281}, 'log_growth': {'raw': -0.0007636298262999238, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.001130365480397207, 'lambda': 0.5, 'weighted': 0.0005651827401986035}, 'turnover': {'raw': 0.028568071002761524, 'lambda': 0.0001, 'weighted': 2.8568069865286816e-06}, 'volatility': {'raw': 0.00020061800266072774, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.015735000371932983, 'lambda': 1.0, 'weighted': 0.015735000371932983}, 'weight_path': {'raw': 0.0006871779332868755, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0014801244251430035, 'lambda': 1.0, 'weighted': -0.0014801244251430035}, 'log_growth': {'raw': -0.0014106942107900977, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.00010970429866574705, 'lambda': 0.5, 'weighted': -5.485214933287352e-05}, 'turnover': {'raw': 2.0726969523821026e-05, 'lambda': 0.0001, 'weighted': 2.0726969029993825e-09}, 'volatility': {'raw': 0.00013710162602365017, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.634714751399315e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
20,0.01351404310359309,-0.0014944914728403091,0.0008350579397908101,0.0007394389491916323,-0.0010632822813931853,0.02901208959519863,0.00019048314910226813,0.013814558585484823,0.000678312499076128,0.0,0.0014295934233814478,0.0013639339013025165,0.00012980007159058005,1.9953122318838723e-05,0.00012960776803083718,0.0,3.3774608110270776e-10,0.0,0.26498165416220826,0.7888997197151184,0.26498165416220826,0.7888997197151184,0,0,0,"{'mean': {'raw': -0.0008350579397908101, 'lambda': 1.0, 'weighted': -0.0008350579397908101}, 'log_growth': {'raw': -0.0007394389491916323, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0010632822813931853, 'lambda': 0.5, 'weighted': 0.0005316411406965926}, 'turnover': {'raw': 0.02901208959519863, 'lambda': 0.0001, 'weighted': 2.9012088968253615e-06}, 'volatility': {'raw': 0.00019048314910226813, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.013814558585484823, 'lambda': 1.0, 'weighted': 0.013814558585484823}, 'weight_path': {'raw': 0.000678312499076128, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0014295934233814478, 'lambda': 1.0, 'weighted': -0.0014295934233814478}, 'log_growth': {'raw': -0.0013639339013025165, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.00012980007159058005, 'lambda': 0.5, 'weighted': -6.490003579529002e-05}, 'turnover': {'raw': 1.9953122318838723e-05, 'lambda': 0.0001, 'weighted': 1.99531213773696e-09}, 'volatility': {'raw': 0.00012960776803083718, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.3774608110270776e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
21,0.011592487649371227,-0.0014549043262377381,0.0008363939996343106,0.0007439757706985498,-0.0009952612696603562,0.02831915145119031,0.00018411324466190612,0.011928419272104899,0.000650853772337238,0.0,0.001382154761813581,0.0013198527740314603,0.00014550283958669752,1.9017392332898453e-05,0.00012294399493839592,0.0,3.0750510471300174e-10,0.0,0.24919166571150222,0.7412680387496948,0.24919166571150222,0.7412680387496948,0,0,0,"{'mean': {'raw': -0.0008363939996343106, 'lambda': 1.0, 'weighted': -0.0008363939996343106}, 'log_growth': {'raw': -0.0007439757706985498, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0009952612696603562, 'lambda': 0.5, 'weighted': 0.0004976306348301781}, 'turnover': {'raw': 0.02831915145119031, 'lambda': 0.0001, 'weighted': 2.8319151018270836e-06}, 'volatility': {'raw': 0.00018411324466190612, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.011928419272104899, 'lambda': 1.0, 'weighted': 0.011928419272104899}, 'weight_path': {'raw': 0.000650853772337238, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.001382154761813581, 'lambda': 1.0, 'weighted': -0.001382154761813581}, 'log_growth': {'raw': -0.0013198527740314603, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.00014550283958669752, 'lambda': 0.5, 'weighted': -7.275141979334876e-05}, 'turnover': {'raw': 1.9017392332898453e-05, 'lambda': 0.0001, 'weighted': 1.9017392105524777e-09}, 'volatility': {'raw': 0.00012294399493839592, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.0750510471300174e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
22,0.010007774884191653,-0.0014164691092446446,0.0007688621044508182,0.0006807376921642572,-0.0009882853967913736,0.028189333776632946,0.0001754418117343448,0.010279675324757894,0.0006596861057914793,0.0,0.001337773515842855,0.0012784525752067566,0.00015739462105557323,1.797977165551856e-05,0.0001170353643829003,0.0,2.752743588629869e-10,0.0,0.23550362527991334,0.7005088925361633,0.23550362527991334,0.7005088925361633,0,0,0,"{'mean': {'raw': -0.0007688621044508182, 'lambda': 1.0, 'weighted': -0.0007688621044508182}, 'log_growth': {'raw': -0.0006807376921642572, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0009882853967913736, 'lambda': 0.5, 'weighted': 0.0004941426983956868}, 'turnover': {'raw': 0.028189333776632946, 'lambda': 0.0001, 'weighted': 2.8189333534101024e-06}, 'volatility': {'raw': 0.0001754418117343448, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.010279675324757894, 'lambda': 1.0, 'weighted': 0.010279675324757894}, 'weight_path': {'raw': 0.0006596861057914793, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.001337773515842855, 'lambda': 1.0, 'weighted': -0.001337773515842855}, 'log_growth': {'raw': -0.0012784525752067566, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.00015739462105557323, 'lambda': 0.5, 'weighted': -7.869731052778661e-05}, 'turnover': {'raw': 1.797977165551856e-05, 'lambda': 0.0001, 'weighted': 1.7979771005371958e-09}, 'volatility': {'raw': 0.0001170353643829003, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.752743588629869e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
23,0.008209633873775601,-0.0013794454280287027,0.0007706118728189418,0.0006861975707579404,-0.0009125136469568437,0.029588662087917328,0.00016796301012315476,0.00852103034655253,0.0007300862732032934,0.0,0.0012964400229975581,0.0012397556565701962,0.00016601438983343542,1.688098745944444e-05,0.00011181573063367978,0.0,2.4268501097601813e-10,0.0,0.22039654618129134,0.6554619073867798,0.22039654618129134,0.6554619073867798,0,0,0,"{'mean': {'raw': -0.0007706118728189418, 'lambda': 1.0, 'weighted': -0.0007706118728189418}, 'log_growth': {'raw': -0.0006861975707579404, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0009125136469568437, 'lambda': 0.5, 'weighted': 0.00045625682347842184}, 'turnover': {'raw': 0.029588662087917328, 'lambda': 0.0001, 'weighted': 2.958866086070581e-06}, 'volatility': {'raw': 0.00016796301012315476, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.00852103034655253, 'lambda': 1.0, 'weighted': 0.00852103034655253}, 'weight_path': {'raw': 0.0007300862732032934, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0012964400229975581, 'lambda': 1.0, 'weighted': -0.0012964400229975581}, 'log_growth': {'raw': -0.0012397556565701962, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.00016601438983343542, 'lambda': 0.5, 'weighted': -8.300719491671771e-05}, 'turnover': {'raw': 1.688098745944444e-05, 'lambda': 0.0001, 'weighted': 1.6880986608569515e-09}, 'volatility': {'raw': 0.00011181573063367978, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.4268501097601813e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
24,0.006856241515682389,-0.0013440735638141632,0.0007469562454692399,0.0006659014907199889,-0.0008738744169628868,0.028851217900713284,0.00016113223440091437,0.007163375616073608,0.000671460545466592,0.0,0.0012581400806084275,0.001203778781928122,0.00017187029880005866,1.5733909094706178e-05,0.00010722292790887877,0.0,2.1105892034078977e-10,0.0,0.20716430114892623,0.6158894300460815,0.20716430114892623,0.6158894300460815,0,0,0,"{'mean': {'raw': -0.0007469562454692399, 'lambda': 1.0, 'weighted': -0.0007469562454692399}, 'log_growth': {'raw': -0.0006659014907199889, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0008738744169628868, 'lambda': 0.5, 'weighted': 0.0004369372084814434}, 'turnover': {'raw': 0.028851217900713284, 'lambda': 0.0001, 'weighted': 2.885121754540402e-06}, 'volatility': {'raw': 0.00016113223440091437, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.007163375616073608, 'lambda': 1.0, 'weighted': 0.007163375616073608}, 'weight_path': {'raw': 0.000671460545466592, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0012581400806084275, 'lambda': 1.0, 'weighted': -0.0012581400806084275}, 'log_growth': {'raw': -0.001203778781928122, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.00017187029880005866, 'lambda': 0.5, 'weighted': -8.593514940002933e-05}, 'turnover': {'raw': 1.5733909094706178e-05, 'lambda': 0.0001, 'weighted': 1.5733908620418902e-09}, 'volatility': {'raw': 0.00010722292790887877, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.0, 'lambda': 1.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.1105892034078977e-10, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003
