epoch,train_loss,val_loss,lr,train_mean_return,train_cvar,train_turnover,train_volatility,train_vol_excess,train_weight_path,train_diversify,train_excess_vs_ew,val_mean_return,val_cvar,val_turnover,val_volatility,val_vol_excess,val_weight_path,val_diversify,val_excess_vs_ew
1,0.030502449488267303,-0.003847413929179311,0.0003,0.0018341156392125413,0.0019823331967927516,0.023254573345184326,0.0003229722715332173,0.03316616266965866,0.0008312651189044118,0.0,-5.954831658527837e-05,0.002581538399681449,0.0026635429821908474,0.0,0.00013179195229895413,0.0,0.0,0.0,-0.00022890530817676336
2,0.023748225183226168,-0.0038209576159715652,2.9999999999999997e-05,0.0016289650520775467,0.0017511591431684792,0.02067001909017563,0.0002783264972094912,0.026113539934158325,0.0006625272799283266,0.0,-0.00010239540824841242,0.0025633068289607763,0.0026457759086042643,0.0,0.0001304744801018387,0.0,0.0,0.0,-0.00024713706807233393
3,0.01618163994862698,-0.0037960847839713097,2.9999999999999997e-05,0.0014711212570546195,0.001609241146070417,0.019330760464072227,0.00027325320115778595,0.01832069456577301,0.0006116616714280099,0.0,-0.00013807907544105547,0.002546171424910426,0.0026290821842849255,0.0,0.0001292553060920909,0.0,0.0,0.0,-0.0002642722974997014
4,0.010770078992209164,-0.0037721453700214624,2.9999999999999997e-05,0.001492609953857027,0.001629848309676163,0.0215152595192194,0.00027126767599838786,0.012941904366016388,0.0007471808057744056,0.0,-0.00015701813572377432,0.002529687248170376,0.002613019896671176,0.0,0.00012810378393623978,0.0,0.0,0.0,-0.0002807566779665649
5,0.024892274173907936,-0.003750315634533763,2.9999999999999997e-05,0.0016045856900746003,0.0017308119859080762,0.019813979044556618,0.0002640380334923975,0.02723018079996109,0.0006576130981557071,0.0,-0.00017201961190949078,0.0025146733969449997,0.0025983613450080156,0.0,0.00012707654968835413,0.0,0.0,0.0,-0.00029577012173831463
6,0.0232471972485655,-0.003729044459760189,2.9999999999999997e-05,0.0014618563072872348,0.0015975733113009483,0.01868080347776413,0.00026866198459174484,0.02537345141172409,0.000576759543037042,0.0,-0.0001530492190795485,0.0025000320747494698,0.002584089059382677,0.0,0.00012606423115357757,0.0,0.0,0.0,-0.000310411473037675
7,0.014376850922417361,-0.003706585383042693,2.9999999999999997e-05,0.0014358601947606076,0.0015745708078611642,0.018863593228161335,0.0002618301696202252,0.016469024121761322,0.0005718981265090406,0.0,-0.00015334223007812398,0.0024845784064382315,0.002569015370681882,0.0,0.00012500156299211085,0.0,0.0,0.0,-0.0003258652868680656
8,0.014904057432431728,-0.0036834280472248793,2.9999999999999997e-05,0.0015633196890121326,0.001685843657469377,0.01971977949142456,0.00025619977168389596,0.017182134091854095,0.0006380685663316399,0.0,-0.00019321576473885216,0.0024688250850886106,0.002553138416260481,0.0,0.00012393228826113045,0.0,0.0,0.0,-0.00034161852090619504
9,0.019101476500509307,-0.0036630297545343637,2.9999999999999997e-05,0.001478860227507539,0.0016242597484961152,0.019838287495076656,0.00025635248675826006,0.021264225244522095,0.0006551375845447183,0.0,-0.00016895146291062701,0.002454969799146056,0.002539119916036725,0.0,0.00012300006346777081,0.0,0.0,0.0,-0.0003554736322257668
10,0.005001750425435603,-0.003642733907327056,2.9999999999999997e-05,0.0015809651522431523,0.0017320852493867278,0.0202909167855978,0.00026081165196956135,0.007318288087844849,0.0006413464434444904,0.0,-0.00019307306138216518,0.00244118575938046,0.0025251724291592836,0.0,0.00012207658437546343,0.0,0.0,0.0,-0.0003692579048220068
