date,num_constituents,total_market_cap,daily_return
2020-03-09,3,345175754.19824123,-0.0216979209708314
2020-03-10,3,345090567.5898156,-0.00024663146312201185
2020-03-11,3,317154824.73847294,-0.07957853675597264
2020-03-12,3,302787071.2584686,-0.04430215785815775
2020-03-13,3,294827662.1933918,-0.025677306160411036
2020-03-16,3,288776607.7332592,-0.020027755576126627
2020-03-17,3,277589351.6026745,-0.03707734129375324
2020-03-18,3,247404862.45769405,-0.09797155231071791
2020-03-19,3,247404862.45769405,0.0
2020-03-20,3,245644406.78702402,-0.0014783353710776381
2020-03-23,3,238830907.14018106,-0.025696923252476675
2020-03-24,3,235591831.12304258,-0.0059207460676492
2020-03-25,3,235591831.12304258,0.0
2020-03-26,3,275255636.74285555,0.1817105852971115
2020-03-27,3,300668174.97897434,0.14309656909102997
2020-03-30,3,282299849.5416565,-0.0548162770943367
2020-03-31,3,284827416.80095816,0.010071117563595635
2020-04-01,3,278524941.11088276,-0.020505768569409822
2020-04-02,3,278802463.1021371,0.0011338048877853595
2020-04-03,3,281037649.50038767,0.009248467006707818
2020-04-06,3,282741030.79168415,0.006201721472550355
2020-04-07,3,283592711.8679538,0.003046086397028945
2020-04-08,3,291354772.99257517,0.028993939666140885
2020-04-09,3,293492986.84811115,0.007538361651175928
2020-04-13,3,293492986.84811115,0.0
2020-04-14,3,293492986.84811115,0.0
2020-04-15,3,293492986.84811115,0.0
2020-04-16,3,291251225.3024926,-0.007187613705086012
2020-04-17,3,290823588.91097116,-0.0014600774261876062
2020-04-20,3,290823588.91097116,0.0
2020-04-21,3,287921460.2284689,-0.009861566685047852
2020-04-22,3,282138708.5833492,-0.01885643929956704
2020-04-23,3,288939496.8783808,0.02626704526891972
2020-04-24,3,288881672.82343674,-0.0002000082071147905
2020-04-27,3,294441099.02327347,0.020672935272936586
2020-04-28,3,303173054.7672472,0.0322156110777773
2020-04-29,3,310443096.7086129,0.02607234949262254
2020-04-30,3,308997402.4653077,-0.004596579326351169
2020-05-01,3,308997402.4653077,0.0
2020-05-04,3,308997402.4653077,0.0
2020-05-05,3,306003864.7900429,-0.009372627716072578
2020-05-06,3,309960390.86125994,0.01418241805656393
2020-05-07,3,311670968.32527447,0.005629134887804729
2020-05-08,3,312526273.0062461,0.002770954457361351
2020-05-11,3,309703765.645164,-0.008742274701484708
2020-05-12,3,306060630.67347956,-0.011402704520571209
2020-05-13,3,303751329.0874891,-0.007338422862580096
2020-05-14,3,304618740.567852,0.0028772966682719466
2020-05-15,3,304618740.567852,0.0
2020-05-18,3,299125126.0828533,-0.01716234274248336
2020-05-19,3,299125126.0828533,0.0
2020-05-20,3,299125126.0828533,0.0
2020-05-21,3,299125126.0828533,0.0
2020-05-22,3,301263390.97507524,0.007334250051489103
2020-05-26,3,302709076.77568007,0.004863940492148251
2020-05-27,3,302709076.77568007,0.0
2020-05-28,3,300998467.4137368,-0.005536454366401611
2020-05-29,3,302709076.77568007,0.005800697747158473
2020-06-01,3,300974253.8149543,-0.005638719739210262
2020-06-02,3,300974253.8149543,0.0
2020-06-03,3,301401915.7248187,0.0014280635873842
2020-06-04,3,304293287.32602835,0.009853846352202095
2020-06-05,3,311497479.2750416,0.024465153019396887
2020-06-08,3,331435861.852098,0.07289914938949167
2020-06-09,3,331632206.3403144,0.0006015436712821447
2020-06-10,3,332487485.50294304,0.002603927027168661
2020-06-11,3,329827418.56420994,-0.007861297193018644
2020-06-12,3,336940199.45734596,0.02257274847778317
2020-06-15,3,336940199.45734596,0.0
2020-06-16,3,336940199.45734596,0.0
2020-06-17,3,336940199.45734596,0.0
2020-06-18,3,336940199.45734596,0.0
2020-06-19,3,325490352.7196951,-0.03150752314982691
2020-06-22,3,325490352.7196951,0.0
2020-06-23,3,322847254.8895383,-0.008058046469347631
2020-06-24,3,322847254.8895383,0.0
2020-06-25,3,321743701.9558568,-0.003357605324422739
2020-06-26,3,321316052.80516386,-0.0013227647134373042
2020-06-29,3,320460748.12419224,-0.002636033558177527
2020-06-30,3,317141718.9295893,-0.010180744058749315
