date,weight_market,weight_commodities
2017-02-03,0.9892168,0.010783215
2017-02-06,0.98835117,0.011648777
2017-02-07,0.9886374,0.01136263
2017-02-08,0.9858725,0.014127433
2017-02-09,0.98637635,0.013623635
2017-02-10,0.98486274,0.015137202
2017-02-13,0.98684585,0.013154117
2017-02-14,0.9867439,0.013256113
2017-02-15,0.98858273,0.011417235
2017-02-16,0.98971635,0.010283612
2017-02-17,0.9908806,0.009119353
2017-02-21,0.9907776,0.009222424
2017-02-22,0.99087733,0.009122654
2017-02-23,0.99151856,0.008481441
2017-02-24,0.99182385,0.008176185
2017-02-27,0.9912492,0.008750751
2017-02-28,0.99032253,0.00967749
2017-03-01,0.99127495,0.008725079
2017-03-02,0.9901821,0.009817852
2017-03-03,0.9895495,0.01045045
2017-03-06,0.98989093,0.010109099
2017-03-07,0.98836225,0.011637737
2017-03-08,0.9865633,0.013436671
2017-03-09,0.98455507,0.0154449865
2017-03-10,0.9838118,0.01618821
2017-03-13,0.9845185,0.015481488
2017-03-14,0.9838396,0.016160382
2017-03-15,0.9817306,0.018269373
2017-03-16,0.9819956,0.018004393
2017-03-17,0.97696793,0.023032054
2017-03-20,0.97088087,0.029119078
2017-03-21,0.96485895,0.035141066
2017-03-22,0.955975,0.04402498
2017-03-23,0.9413401,0.05865995
2017-03-24,0.9378323,0.06216767
2017-03-27,0.9380608,0.06193918
2017-03-28,0.937029,0.062971
2017-03-29,0.9181766,0.0818234
2017-03-30,0.91772485,0.08227511
2017-03-31,0.9150414,0.084958635
2017-04-03,0.9298979,0.070102096
2017-04-04,0.9421403,0.05785969
2017-04-05,0.95286,0.047139984
2017-04-06,0.96017593,0.03982408
2017-04-07,0.96364313,0.0363569
2017-04-10,0.9677178,0.032282162
2017-04-11,0.97096145,0.029038575
2017-04-12,0.97918063,0.020819401
2017-04-13,0.98090804,0.019091897
2017-04-17,0.982524,0.017476005
2017-04-18,0.9779522,0.022047764
2017-04-19,0.980485,0.019515019
2017-04-20,0.97849095,0.021508982
2017-04-21,0.980095,0.019904993
2017-04-24,0.9828918,0.017108187
2017-04-25,0.98170555,0.018294493
2017-04-26,0.98245436,0.017545603
2017-04-27,0.9838727,0.016127333
2017-04-28,0.98356485,0.016435137
2017-05-01,0.9836632,0.016336756
2017-05-02,0.9837663,0.016233645
2017-05-03,0.9850904,0.014909585
2017-05-04,0.9853253,0.014674695
2017-05-05,0.9859665,0.014033496
2017-05-08,0.9874942,0.012505771
2017-05-09,0.9874956,0.012504393
2017-05-10,0.98685247,0.013147501
2017-05-11,0.9869227,0.013077268
2017-05-12,0.98645276,0.013547269
2017-05-15,0.9846646,0.0153353885
2017-05-16,0.9830358,0.016964218
2017-05-17,0.9824737,0.017526349
2017-05-18,0.98542756,0.014572413
2017-05-19,0.9806645,0.019335458
2017-05-22,0.981939,0.01806094
2017-05-23,0.9814099,0.018590145
2017-05-24,0.97939783,0.020602215
2017-05-25,0.97556984,0.024430133
2017-05-26,0.9722697,0.02773025
2017-05-30,0.9772685,0.02273155
2017-05-31,0.979078,0.020921974
2017-06-01,0.9821507,0.017849358
2017-06-02,0.98344326,0.016556757
2017-06-05,0.9859936,0.014006385
2017-06-06,0.9864944,0.013505593
2017-06-07,0.98823756,0.011762408
2017-06-08,0.9863527,0.0136473775
2017-06-09,0.98726153,0.012738519
2017-06-12,0.98863924,0.011360712
2017-06-13,0.9903474,0.009652596
2017-06-14,0.99066836,0.0093316715
2017-06-15,0.9907032,0.009296762
2017-06-16,0.99134845,0.008651528
2017-06-19,0.9917317,0.008268301
2017-06-20,0.99028087,0.009719118
2017-06-21,0.99067545,0.00932448
2017-06-22,0.99039614,0.009603845
2017-06-23,0.9900164,0.009983632
2017-06-26,0.9893315,0.010668468
2017-06-27,0.98715496,0.0128450515
2017-06-28,0.98691934,0.013080692
2017-06-29,0.98344177,0.016558247
2017-06-30,0.98162377,0.018376224
2017-07-03,0.9814338,0.018566262
2017-07-05,0.97990704,0.020092957
2017-07-06,0.9813452,0.018654898
