date,market_return,commodity_return,rolling_vol,vix,spread_return,spread_mom_5,spread_mom_21,spread_mom_63,spread_vol_21,market_mom_21,commodity_mom_21,market_vol_21,commodity_vol_21,vol_ratio_21,corr_21,vix_chg_5,vix_z_21
2023-06-13,0.00617126,-0.005986521381673352,0.007153440618592211,14.61,-0.012157781381673352,-0.005488559765268556,-0.003932097342127064,-0.0012796901711568996,0.010441860867514587,0.002595145714285712,-0.0013369516278413493,0.007153440618592211,0.0076744024607737675,1.0726767989142763,0.009432950425770857,0.04656160458452718,-0.903097404551007
2023-06-14,-0.00017916000000000004,0.0015276402289421207,0.007177443086061004,13.88,0.0017068002289421208,-0.0036791885183484196,-0.003882699826686181,-0.0014098612393572759,0.010467141039629972,0.0024372342857142833,-0.001445465540971894,0.007177443086061004,0.007613912493397616,1.0606634895778724,-0.0006742082196674836,-0.00430416068866557,-1.1655345270558448
2023-06-15,0.012466399999999999,0.00862913993655403,0.007130759602573784,14.5,-0.0038372600634459693,-0.0061290423887678715,-0.0038303571361621887,-0.0012438343225365507,0.01046435606589709,0.0033796590476190456,-0.00045069808854314013,0.007130759602573784,0.00749391372381116,1.0507804723404695,-0.023357023959481422,0.06227106227106227,-0.7726561812463744
2023-06-16,-0.00332748,0.0012809349590243119,0.006968570424803008,13.54,0.004608414959024311,-0.004226528068771834,-0.002952371523043575,-0.0017539355160810885,0.010356402082089848,0.0026366799999999976,-0.00031569152304357443,0.006968570424803008,0.007498576284460252,1.0759022188476122,-0.02359079866000399,-0.020968908170643563,-1.1452502632316823
2023-06-20,-0.00556114,-0.013859208695157072,0.007043641923822887,13.88,-0.008298068695157073,-0.0035955789904619827,-0.0024120853451533504,-0.001735860568972156,0.009718370717984738,0.001958578095238093,-0.00045350724991525415,0.007043641923822887,0.007727197050323274,1.0968899674222174,0.13665616256250776,-0.0752831445702864,-0.9062479788809115
2023-06-21,-0.00474618,-0.0013269657604650163,0.0071506266099928785,13.2,0.0034192142395349837,-0.0004801798662203157,-0.0027783988368762173,-0.001250117637833979,0.009319939208612323,0.00181856095238095,-0.0009598378844952639,0.0071506266099928785,0.007397036859620976,1.0343153051761942,0.179477315879187,-0.09650924024640661,-1.1209026953671613
2023-06-22,0.0029124999999999997,-0.011238031208370901,0.007136389309443813,12.91,-0.014150531208370901,-0.00365164615368292,-0.0032982199100566813,-0.0019958957206481455,0.009645383360104004,0.0019744838095238073,-0.001323736100532871,0.007136389309443813,0.007714380221027188,1.0808406108407076,0.15808721730281142,-0.06988472622478392,-1.1384485881322688
2023-06-23,-0.007355519999999999,0.0025898786254568928,0.006895688610129911,13.44,0.009945398625456892,-0.0008951144159023476,-0.003333482804997918,-0.001957167346638708,0.009592912929590176,0.002121415238095236,-0.0012120675669026794,0.006895688610129911,0.00775508648521843,1.1244652214437663,0.14649296415703775,-0.07310344827586213,-0.8149656993396577
2023-06-26,-0.00336114,0.0035470796214146826,0.006672628311123925,14.25,0.006908219621414682,-0.00043515348342427346,-0.0029901720343874344,-0.0016131667802740436,0.009832860309501468,0.0023116666666666646,-0.0006785053677207666,0.006672628311123925,0.007674476623596856,1.149970640529181,0.06577386170219164,0.052437223042836045,-0.3472109054629595
2023-06-27,0.01010548,-0.0051745819670148555,0.006816005439909462,13.74,-0.015280061967014855,-0.0018315521377958298,-0.002859239535956992,-0.0017241809106163701,0.00963897943798278,0.0024615247619047594,-0.00039771477405222907,0.006816005439909462,0.007377340459224653,1.0821966513382497,0.07928127197022813,-0.01008645533141217,-0.5862044431983017
2023-06-28,9.486e-05,-0.003340283307912485,0.006444062649359905,13.43,-0.003435143307912485,-0.0032024236472853232,-0.0027442842863698285,-0.0019290748416563226,0.009615905478875465,0.0018795247619047596,-0.000864759524465066,0.006444062649359905,0.007229964335221971,1.1217834067043582,0.014302207810600997,0.017424242424242564,-0.750627228591575
2023-06-29,0.0045763999999999996,-0.0011912153112404388,0.006456866250973393,13.54,-0.005767615311240438,-0.001525840467859231,-0.003112754278486383,-0.0017358021816735395,0.009574380515300672,0.0020908599999999978,-0.0010218942784863817,0.006456866250973393,0.0071978982626028885,1.1145938895092402,0.019710218152764972,0.048799380325329045,-0.6149897655884589
2023-06-30,0.01109612,0.0072823969342531575,0.006522467041137933,13.59,-0.0038137230657468418,-0.004277664806099977,-0.003600677003353999,-0.001867482206526179,0.009321352744617099,0.0028617028571428548,-0.0007389741462111407,0.006522467041137933,0.007409087328648591,1.1357591418682438,0.10915074096249193,0.011160714285714413,-0.6154452532854215
2023-07-03,0.00105902,0.0011534208423241783,0.006398723668117927,13.57,9.440084232417842e-05,-0.005640428561918079,-0.0036124160546006597,-0.00161745087718949,0.009316294467189817,0.0025042066666666643,-0.0011082093879339924,0.006398723668117927,0.00709069055714734,1.1079682381399785,0.048799657233264675,-0.04771929824561405,-0.600701172221247
2023-07-05,-0.0018785,-0.0013177939137261582,0.005693078633789928,14.18,0.0005607060862738418,-0.002472274951260339,-0.0022714769327858,-0.00164358899270824,0.007550378720603298,0.0016654152380952355,-0.0006060616946905609,0.005693078633789928,0.006650726674702823,1.1680075219256603,0.25929051844130974,0.03202328966521106,0.584410966277977
