date,weight_market,weight_sector_Unknown,weight_sector_Healthcare,weight_sector_Financial Services,weight_sector_Technology,weight_sector_Consumer Cyclical,weight_sector_Industrials,weight_sector_Communication Services,weight_sector_Real Estate,weight_sector_Consumer Defensive,weight_sector_Energy,weight_sector_Basic Materials
2022-09-27,0.61950636,0.027580861,0.016043453,0.003327024,0.004103962,0.09765365,0.06526721,0.03979236,0.0093791755,0.044130333,0.002163887,0.07105172
2022-09-28,0.6195763,0.027576108,0.016041847,0.0033257054,0.004101848,0.09764629,0.06526023,0.03978329,0.009375096,0.044124473,0.0021630172,0.071025826
2022-09-29,0.61946225,0.027589839,0.016057724,0.003329377,0.0041056937,0.09766379,0.06528944,0.039791718,0.009380713,0.044138588,0.0021661983,0.07102466
2022-09-30,0.6194866,0.027585905,0.016046979,0.0033276775,0.0041046664,0.09765491,0.06527369,0.039792433,0.009380669,0.04413316,0.0021646374,0.07104867
2022-10-03,0.6195437,0.027579885,0.016041275,0.0033260917,0.0041028764,0.0976477,0.06526269,0.039786357,0.00937754,0.04412638,0.0021633427,0.07104217
2022-10-04,0.619463,0.02758919,0.01605266,0.0033286987,0.0041055926,0.09766051,0.06528334,0.039792497,0.009381284,0.04413688,0.0021655813,0.07104068
2022-10-05,0.6194978,0.02758444,0.016051816,0.003328114,0.0041044373,0.0976589,0.06527931,0.039787825,0.009379099,0.04413241,0.002165012,0.071030885
2022-10-06,0.61953485,0.027579175,0.01604439,0.0033266598,0.0041031092,0.09765205,0.065267004,0.039785773,0.009377613,0.044126324,0.0021636938,0.07103935
2022-10-07,0.6195069,0.02758272,0.016046107,0.0033273154,0.0041040475,0.0976544,0.0652712,0.039789535,0.009379246,0.044130232,0.0021642544,0.07104405
2022-10-10,0.6195487,0.027579306,0.016039848,0.0033259138,0.004102718,0.09764651,0.06526103,0.039786205,0.009377401,0.04412533,0.0021631499,0.0710439
2022-10-11,0.61955684,0.027577624,0.016038181,0.0033255485,0.004102342,0.09764479,0.065257825,0.03978668,0.009376948,0.044124227,0.002162838,0.07104616
2022-10-12,0.6194881,0.027586527,0.016047494,0.0033277893,0.004104567,0.09765366,0.06527285,0.039794374,0.009380568,0.044136122,0.0021646945,0.07104324
2022-10-13,0.61956036,0.027577236,0.016041106,0.0033257878,0.0041023376,0.09764749,0.06526003,0.039784398,0.009376276,0.044125404,0.0021630214,0.07103653
2022-10-14,0.61946076,0.027587207,0.016053934,0.003328972,0.004105529,0.097663015,0.06528378,0.039794344,0.009380985,0.044137545,0.0021656437,0.07103836
2022-10-17,0.6195736,0.027576528,0.016039724,0.0033254593,0.0041017816,0.097644106,0.06525675,0.03978477,0.009375882,0.044124793,0.0021627664,0.071033865
2022-10-18,0.61952084,0.02758207,0.016046865,0.003327222,0.0041037034,0.097653925,0.06527152,0.03978717,0.009378218,0.044129826,0.0021642183,0.071034394
2022-10-19,0.61955833,0.027577993,0.016043624,0.0033262114,0.004102422,0.09764905,0.065264456,0.03978311,0.0093762735,0.044125114,0.002163398,0.07103
2022-10-20,0.6196172,0.027573926,0.016037082,0.0033246153,0.004100559,0.09763856,0.065252535,0.039778356,0.009373655,0.04411937,0.0021621452,0.07102197
2022-10-21,0.61956674,0.027579451,0.01603895,0.0033257445,0.0041021644,0.097642556,0.06525887,0.039784826,0.009376901,0.044125143,0.0021629776,0.071035676
2022-10-24,0.619541,0.027581021,0.016045742,0.0033268465,0.004102921,0.09764965,0.065268256,0.0397863,0.009377401,0.044129044,0.0021639308,0.07102789
2022-10-25,0.6195993,0.027573748,0.016038619,0.0033249788,0.0041010287,0.097642414,0.065255135,0.039780304,0.009374238,0.044120684,0.002162386,0.07102711
2022-10-26,0.6195619,0.027577817,0.016045174,0.0033263797,0.0041023362,0.09764983,0.06526584,0.03978233,0.009375871,0.04412566,0.0021635292,0.07102333
2022-10-27,0.6195659,0.027577547,0.01604395,0.003326138,0.0041022333,0.09764878,0.065264255,0.03978171,0.009375815,0.04412456,0.0021633513,0.07102579
2022-10-28,0.61958444,0.027575329,0.01604059,0.0033253955,0.00410155,0.09764504,0.06525837,0.039781097,0.009374991,0.044122152,0.0021627466,0.07102831
2022-10-31,0.6195631,0.027577907,0.016043365,0.0033261182,0.0041022226,0.097647734,0.06526351,0.03978307,0.009376162,0.044124916,0.0021633322,0.0710286
2022-11-01,0.61960185,0.027577043,0.016038466,0.0033250225,0.0041010394,0.09763866,0.0652552,0.039779726,0.009374893,0.04412191,0.002162533,0.07102363
2022-11-02,0.6195786,0.027576746,0.016039824,0.0033254703,0.004101684,0.097643286,0.06525794,0.03978222,0.009375815,0.044123,0.0021627902,0.07103263
2022-11-03,0.61956376,0.027577294,0.01603885,0.0033255825,0.004102192,0.0976449,0.06525787,0.039784282,0.009376686,0.044123877,0.0021628034,0.071041904
2022-11-04,0.6194662,0.027588174,0.01604909,0.00332849,0.004105314,0.09765701,0.06527771,0.039795935,0.009381837,0.044136953,0.002165171,0.07104807
2022-11-07,0.6195281,0.027582472,0.016046273,0.003327071,0.0041034115,0.0976511,0.06526961,0.039787013,0.009378208,0.044130147,0.002164118,0.071032465
2022-11-08,0.6194599,0.027590053,0.016052634,0.0033289213,0.004105586,0.09765922,0.065282404,0.03979393,0.009382024,0.044138454,0.0021656284,0.071041174
2022-11-09,0.6194793,0.027586259,0.016047,0.0033278752,0.004104904,0.09765585,0.06527488,0.039792452,0.009381163,0.044133093,0.0021647203,0.07105257
2022-11-10,0.6195428,0.027579652,0.016037183,0.0033256616,0.0041028312,0.09764473,0.06525818,0.039786976,0.009378278,0.044124763,0.002162895,0.07105603
2022-11-11,0.61953795,0.027580129,0.016046895,0.0033269126,0.0041031847,0.0976532,0.0652699,0.03978448,0.009376975,0.04412847,0.0021639778,0.07102792
2022-11-14,0.61945254,0.027587626,0.01605464,0.0033292233,0.004105801,0.09766472,0.06528459,0.03979413,0.009381635,0.04413799,0.0021657348,0.07104128
2022-11-15,0.61945355,0.027588958,0.0160509,0.0033289206,0.00410582,0.0976608,0.065281145,0.039795015,0.009382486,0.04413705,0.0021654533,0.07104993
2022-11-16,0.61954427,0.027579866,0.016044369,0.003326612,0.004102976,0.09765066,0.065266274,0.039783884,0.009377334,0.04412676,0.0021636472,0.071033366
2022-11-17,0.6196235,0.027573595,0.016036097,0.0033243636,0.004100242,0.09763647,0.065248854,0.039779227,0.009373579,0.0441206,0.002161892,0.07102155
2022-11-18,0.6195539,0.027578343,0.016042003,0.003326115,0.004102743,0.09764929,0.06526442,0.039781906,0.009376716,0.044123285,0.0021633126,0.07103795
2022-11-21,0.6195163,0.027583428,0.016045768,0.0033271932,0.0041037854,0.0976519,0.06527054,0.039788917,0.009378919,0.044130664,0.002164217,0.07103829
2022-11-22,0.6195959,0.02757566,0.016037058,0.0033249066,0.004101219,0.09764037,0.06525338,0.039781652,0.009374945,0.044122126,0.0021623266,0.071030445
2022-11-23,0.6194818,0.027588509,0.01605342,0.0033287897,0.004104989,0.097658485,0.0652826,0.039792355,0.009380311,0.0441376,0.0021655622,0.071025565
2022-11-25,0.61956006,0.027578464,0.016043164,0.0033261543,0.0041022925,0.09764749,0.065262735,0.039784282,0.009376496,0.044126328,0.0021633299,0.071029246
2022-11-28,0.61950177,0.027585179,0.016048567,0.003327659,0.004104274,0.097654805,0.06527454,0.039789096,0.009379571,0.04413268,0.0021646472,0.071037136
2022-11-29,0.61956304,0.027578339,0.016037734,0.0033254789,0.004102314,0.09764398,0.06525677,0.039783835,0.009377078,0.04412392,0.0021627173,0.071044736
2022-11-30,0.6195578,0.027578725,0.016041376,0.0033259613,0.0041025514,0.09764741,0.06526183,0.03978345,0.009376658,0.04412539,0.0021631776,0.071035735
2022-12-01,0.61965466,0.027565962,0.016033819,0.0033234167,0.0040994906,0.0976395,0.06524589,0.039770912,0.0093706725,0.04411127,0.00216107,0.07102333
2022-12-02,0.6196161,0.027572773,0.016036248,0.0033244984,0.004100659,0.09763979,0.06525209,0.03977706,0.009373606,0.044117603,0.002161993,0.071027614
2022-12-05,0.6195253,0.027582988,0.01604679,0.0033271923,0.0041036764,0.09765262,0.065272026,0.03978555,0.009378232,0.044129178,0.0021642556,0.07103229
2022-12-06,0.6195761,0.02757597,0.016038397,0.0033252982,0.004101708,0.09764334,0.06525503,0.039783888,0.009376032,0.044123493,0.0021625557,0.0710382
2022-12-07,0.6195375,0.027580556,0.016039465,0.0033260505,0.004103086,0.097646706,0.06526096,0.039787706,0.009378296,0.04412676,0.00216322,0.07104981
2022-12-08,0.6196152,0.027574027,0.016032496,0.0033240926,0.0041006254,0.097635455,0.065246575,0.039780878,0.009374312,0.04411959,0.0021616456,0.07103516
2022-12-09,0.61938727,0.027593054,0.016058559,0.0033311492,0.004108059,0.09767394,0.06529668,0.039802223,0.009385156,0.04414398,0.0021670363,0.07105293
2022-12-12,0.6194792,0.027585397,0.016047124,0.0033280393,0.004104948,0.09765719,0.06527446,0.039793856,0.009381027,0.044133898,0.0021647108,0.07105016
2022-12-13,0.6195535,0.027576089,0.016045561,0.0033264775,0.0041026054,0.09765355,0.06526586,0.03978367,0.009375798,0.044125885,0.0021634987,0.07102745
2022-12-14,0.61961746,0.027572682,0.016037958,0.0033246404,0.004100582,0.097640805,0.06525309,0.039777588,0.009373248,0.044118837,0.002162141,0.071021
2022-12-15,0.61955273,0.027577821,0.016040707,0.0033260102,0.004102518,0.097647585,0.06526097,0.03978576,0.009377037,0.044124976,0.0021631166,0.071040705
2022-12-16,0.6195385,0.027581146,0.016039403,0.0033261273,0.0041030827,0.097646095,0.065261364,0.039787725,0.009378405,0.044126835,0.002163268,0.071048066
2022-12-19,0.6195263,0.027581284,0.016041491,0.003326541,0.0041033817,0.09764875,0.06526401,0.039789937,0.009378687,0.044128764,0.0021635855,0.07104728
2022-12-20,0.61959726,0.027572814,0.016034253,0.003324532,0.004101121,0.097640745,0.06525038,0.03978183,0.009374707,0.044119082,0.0021619045,0.07104139
2022-12-21,0.61940587,0.027592229,0.01605676,0.003330255,0.004107307,0.097669065,0.06529246,0.039799813,0.009384176,0.04414205,0.0021666128,0.07105344
2022-12-22,0.6195072,0.027583042,0.016051026,0.003327939,0.0041041533,0.09765821,0.06527715,0.039787173,0.009378571,0.044131823,0.002164792,0.07102891
2022-12-23,0.6194848,0.027585326,0.016050465,0.0033281806,0.0041047307,0.0976584,0.065277025,0.039791368,0.00938032,0.044134412,0.0021649532,0.071040064
2022-12-27,0.61947954,0.027586006,0.016052932,0.0033285967,0.004104968,0.09766075,0.065281175,0.039790805,0.009380272,0.044134934,0.002165321,0.071034685
2022-12-28,0.6195267,0.027581936,0.016044136,0.0033267683,0.0041034664,0.09765093,0.06526759,0.03978671,0.009378499,0.04412814,0.0021638519,0.07104138
2022-12-29,0.6195387,0.027580125,0.016040906,0.003326265,0.004102973,0.097647734,0.06526227,0.039787956,0.009378064,0.044127095,0.0021633501,0.07104449
2022-12-30,0.61954015,0.027578749,0.016044343,0.0033266216,0.0041030333,0.097652055,0.065266736,0.039785072,0.009377179,0.04412627,0.00216364,0.07103618
2023-01-03,0.61957467,0.027576892,0.016039621,0.003325527,0.0041019237,0.09764459,0.06525863,0.039782062,0.009375894,0.044122797,0.0021628125,0.07103462
2023-01-04,0.6194852,0.02758572,0.016047051,0.0033277418,0.0041048843,0.09765665,0.06527446,0.039791618,0.009380469,0.04413335,0.0021646388,0.07104829
2023-01-05,0.61952037,0.027581673,0.016045777,0.0033269878,0.004103669,0.09765345,0.06526939,0.039787576,0.009378323,0.044129834,0.002164029,0.071038924
2023-01-06,0.61949724,0.027586445,0.016056295,0.0033286314,0.0041045123,0.09766011,0.06528013,0.03978584,0.009379435,0.04413765,0.0021653313,0.07101832
2023-01-09,0.6195221,0.027582008,0.016047327,0.003327248,0.0041035395,0.097653545,0.065270126,0.039786853,0.009378524,0.044130255,0.0021641548,0.07103435
2023-01-10,0.6195474,0.027578644,0.016041717,0.0033261578,0.0041027684,0.09764899,0.06526384,0.03978497,0.0093771275,0.044124532,0.0021633436,0.07104052
2023-01-11,0.6195469,0.027577445,0.016044796,0.003326596,0.004102755,0.09765218,0.06526689,0.039785154,0.00937652,0.044125464,0.0021636304,0.07103167
2023-01-12,0.61952263,0.027580546,0.016047155,0.0033271904,0.004103537,0.09765474,0.065271325,0.039787244,0.0093779145,0.044128753,0.002164169,0.07103477
2023-01-13,0.61955184,0.027577119,0.016043998,0.003326286,0.004102555,0.09765097,0.0652646,0.039785165,0.009376264,0.044125725,0.0021634311,0.071031965
2023-01-17,0.6195633,0.027577206,0.016041216,0.0033258607,0.0041024564,0.09764859,0.06526282,0.039781045,0.009376107,0.044122025,0.0021631122,0.071036324
2023-01-18,0.6195689,0.0275766,0.016041487,0.0033257448,0.0041020517,0.09764705,0.06526029,0.03978342,0.009375753,0.04412437,0.0021630018,0.07103143
2023-01-19,0.61951005,0.02758478,0.016046,0.0033272689,0.0041039884,0.097651765,0.06526998,0.03979032,0.009379464,0.044132836,0.002164286,0.07103925
2023-01-20,0.61954826,0.027578903,0.016042158,0.0033261129,0.00410295,0.09765019,0.065264076,0.03978321,0.00937689,0.044124953,0.002163332,0.071038924
2023-01-23,0.6195802,0.02757464,0.016041547,0.0033254933,0.004101835,0.097648196,0.06526033,0.039779533,0.009374727,0.044121414,0.0021628267,0.07102929
2023-01-24,0.61958706,0.0275748,0.01604125,0.0033253795,0.0041014873,0.09764572,0.06525858,0.03978034,0.009374603,0.044122215,0.0021627485,0.07102585
2023-01-25,0.6195045,0.027583104,0.016047908,0.003327558,0.0041041803,0.09765606,0.0652741,0.039788634,0.0093791075,0.044130556,0.0021644947,0.071039714
2023-01-26,0.6195612,0.02757749,0.016042922,0.003326054,0.0041022627,0.097648114,0.06526268,0.039783806,0.009376173,0.044125117,0.0021632637,0.07103094
2023-01-27,0.6195876,0.027575199,0.016039593,0.0033252714,0.0041014026,0.09764361,0.06525648,0.039781716,0.009374995,0.044122443,0.0021626009,0.07102909
2023-01-30,0.6195219,0.027582599,0.01604474,0.003326901,0.0041036108,0.097651295,0.06526832,0.039788008,0.009378646,0.04412979,0.0021639725,0.07104022
2023-01-31,0.6195551,0.02757802,0.016040264,0.0033258295,0.004102596,0.097647674,0.06526091,0.03978409,0.009376802,0.044124275,0.0021630547,0.071041465
2023-02-01,0.61937255,0.027595138,0.016063888,0.003331882,0.0041084453,0.097677596,0.06530269,0.039803423,0.009385506,0.044147935,0.0021677464,0.07104315
2023-02-02,0.61941695,0.02758917,0.016059257,0.0033305148,0.0041069672,0.09767316,0.06529273,0.039798666,0.009383041,0.044141747,0.0021665862,0.07104115
2023-02-03,0.6194557,0.027588569,0.016052945,0.0033289543,0.0041056834,0.097662,0.06528311,0.039794642,0.009381892,0.044136982,0.0021656302,0.07104387
2023-02-06,0.61937034,0.027598534,0.016060498,0.0033311741,0.004108382,0.097670905,0.06529843,0.039804358,0.009386663,0.044148304,0.0021675094,0.071054846
2023-02-07,0.6194195,0.027594047,0.016053677,0.0033296393,0.004106759,0.097662136,0.065286525,0.03979972,0.009384584,0.04414239,0.002166212,0.07105477
2023-02-08,0.61952734,0.027582806,0.016043372,0.0033266353,0.004103461,0.0976493,0.065266915,0.039786316,0.009378674,0.0441284,0.002163811,0.07104311
2023-02-09,0.6195376,0.027581355,0.016041726,0.0033263653,0.0041031553,0.09764806,0.06526426,0.039785694,0.009378172,0.044127066,0.002163503,0.07104315
2023-02-10,0.6196253,0.027567947,0.016038515,0.0033243652,0.0041004675,0.09764625,0.06525216,0.03977443,0.0093716,0.044116437,0.002161794,0.07102067
2023-02-13,0.61953545,0.02758447,0.016040914,0.0033263012,0.004103084,0.09764325,0.06526354,0.03978831,0.0093789855,0.044128936,0.0021636328,0.071043156
2023-02-14,0.6195678,0.02757917,0.016040638,0.0033258041,0.0041020857,0.097643435,0.06526033,0.039783206,0.009376591,0.044124965,0.0021630968,0.07103287
2023-02-15,0.61954683,0.027578278,0.016044524,0.0033265052,0.0041028075,0.09765137,0.06526587,0.039784618,0.0093767075,0.044126693,0.0021635664,0.071032226
2023-02-16,0.6194993,0.027586361,0.016047798,0.0033276968,0.0041042697,0.09765263,0.0652734,0.039790872,0.009380134,0.04413406,0.0021646551,0.07103876
2023-02-17,0.61955893,0.027579222,0.016040063,0.0033257643,0.004102385,0.09764478,0.06525954,0.0397851,0.009376948,0.04412588,0.0021630535,0.07103826
2023-02-21,0.619538,0.027580926,0.016042318,0.0033263734,0.004103001,0.09764779,0.065263666,0.039787732,0.0093779415,0.044128515,0.002163527,0.07104018
2023-02-22,0.6195759,0.027578814,0.016038148,0.0033253387,0.004101971,0.09764172,0.06525714,0.039782953,0.009376191,0.044124104,0.0021627601,0.071034916
2023-02-23,0.61947185,0.02759022,0.016049793,0.0033283997,0.0041052285,0.097655036,0.06527896,0.039794177,0.009381641,0.044137638,0.0021653024,0.07104168
2023-02-24,0.61953235,0.027582424,0.01604377,0.0033266875,0.004103308,0.09764898,0.06526724,0.039785955,0.0093783345,0.04412832,0.0021638314,0.071038805
2023-02-27,0.6195534,0.027579345,0.0160412,0.0033260374,0.004102532,0.09764627,0.065261506,0.039785694,0.0093771145,0.044126548,0.0021632374,0.07103716
2023-02-28,0.61953163,0.027581235,0.01604369,0.0033266647,0.0041032624,0.097649954,0.06526646,0.03978739,0.009378095,0.044128533,0.0021637578,0.071039334
2023-03-01,0.6195415,0.027580487,0.0160442,0.003326556,0.0041030482,0.0976501,0.06526667,0.03978496,0.00937736,0.04412741,0.0021637045,0.071034074
2023-03-02,0.61955935,0.027578017,0.016043095,0.0033261029,0.0041024303,0.09764867,0.06526344,0.03978289,0.009376279,0.044125237,0.0021633129,0.071031265
2023-03-03,0.6195735,0.027577227,0.01604144,0.0033257012,0.0041018846,0.09764522,0.06525953,0.03978283,0.009375791,0.044124823,0.0021629846,0.071029045
2023-03-06,0.61955035,0.027578175,0.016044967,0.0033264763,0.0041026096,0.09765067,0.06526529,0.039784312,0.009376644,0.04412673,0.0021635497,0.07103022
2023-03-07,0.6195727,0.027575681,0.016041782,0.0033257715,0.0041019185,0.097647436,0.06526008,0.039782397,0.009375556,0.044123422,0.0021629552,0.07103031
2023-03-08,0.61950225,0.027583977,0.016046686,0.0033274998,0.0041042026,0.09765422,0.06527168,0.03979016,0.009379739,0.04413185,0.0021643804,0.07104332
2023-03-09,0.6195216,0.027582152,0.016044345,0.0033269248,0.0041035796,0.09765118,0.06526768,0.03978886,0.009378709,0.044129685,0.0021639322,0.07104139
2023-03-10,0.61954993,0.027581207,0.01603972,0.00332597,0.004102777,0.09764465,0.06526058,0.039786436,0.0093777375,0.044127017,0.0021632118,0.07104076
2023-03-13,0.6195017,0.027584434,0.016042007,0.0033269292,0.0041042287,0.0976505,0.065267205,0.039792277,0.009380209,0.04413098,0.0021639597,0.07105562
2023-03-14,0.61953366,0.027580664,0.01603922,0.003326146,0.004103319,0.09764776,0.0652619,0.03978768,0.009378376,0.04412635,0.0021632654,0.071051665
2023-03-15,0.61962396,0.027573155,0.016036516,0.003324268,0.0041003805,0.09763787,0.06525047,0.039777808,0.00937297,0.044119667,0.00216194,0.07102103
2023-03-16,0.6196879,0.027565716,0.016027043,0.003322191,0.004098198,0.09762727,0.065233745,0.03977319,0.009370107,0.044111006,0.0021601268,0.07102342
2023-03-17,0.6196255,0.027572125,0.016034387,0.0033239909,0.004100283,0.097636856,0.065248616,0.03977789,0.009373029,0.044117525,0.0021616886,0.07102808
2023-03-20,0.61953264,0.02758095,0.016042328,0.0033266004,0.004103273,0.097649194,0.06526536,0.03978842,0.00937812,0.04412808,0.0021636477,0.07104135
2023-03-21,0.61961764,0.027573295,0.016034016,0.003324196,0.0041004755,0.09763635,0.065248385,0.039779793,0.009373907,0.04411888,0.0021617655,0.07103131
2023-03-22,0.619546,0.02757895,0.016048076,0.0033271099,0.0041027274,0.09765241,0.06526933,0.039785743,0.009376592,0.044129442,0.002164009,0.07101971
2023-03-23,0.6196004,0.027575718,0.016039459,0.0033253036,0.0041010166,0.09764058,0.06525492,0.039781477,0.009374764,0.044123333,0.0021625631,0.071020365
2023-03-24,0.6195648,0.02757781,0.016041894,0.0033261797,0.004102177,0.09764633,0.06526106,0.03978498,0.009376504,0.04412581,0.0021631937,0.07102942
2023-03-27,0.61961657,0.027571866,0.016038328,0.0033247578,0.0041004918,0.097641125,0.065252416,0.039779186,0.009373229,0.044119857,0.0021621329,0.07102005
2023-03-28,0.6195925,0.02757424,0.01604325,0.003325513,0.0041014235,0.097647555,0.06526097,0.03977853,0.009373794,0.044122074,0.0021628994,0.07101725
2023-03-29,0.6195287,0.027582493,0.01604735,0.0033271215,0.004103376,0.09765191,0.06527076,0.039786648,0.009378016,0.044130217,0.0021642088,0.07102923
2023-03-30,0.61950827,0.027584108,0.016049508,0.0033277003,0.004104098,0.097655855,0.065275066,0.039787576,0.00937899,0.044132005,0.0021646349,0.07103211
2023-03-31,0.6195953,0.027576441,0.016039599,0.0033251538,0.004101321,0.09764215,0.06525645,0.039778747,0.009374928,0.04412202,0.002162578,0.07102531
2023-04-03,0.6196091,0.027574623,0.016038544,0.0033247876,0.004100855,0.09764064,0.065254055,0.039777096,0.009374073,0.0441202,0.0021622821,0.071023665
2023-04-04,0.6194478,0.027591381,0.016051218,0.0033289324,0.00410616,0.097660415,0.065283686,0.03979448,0.009382789,0.0441376,0.0021656738,0.071049884
2023-04-05,0.61954224,0.02758032,0.016041685,0.0033262854,0.0041029295,0.09764799,0.06526304,0.03978657,0.009377787,0.044127215,0.0021634018,0.07104055
2023-04-06,0.61965775,0.027570123,0.016029803,0.0033230293,0.004099306,0.097631,0.06524081,0.03977406,0.009371979,0.044113785,0.0021608449,0.07102755
2023-04-10,0.6196158,0.027573135,0.0160402,0.0033249059,0.0041005746,0.097641625,0.06525535,0.03977786,0.009373007,0.04412084,0.002162394,0.07101437
2023-04-11,0.6196323,0.027572535,0.01603771,0.0033242872,0.0041000918,0.09763794,0.06525132,0.039775185,0.009372543,0.044118356,0.0021619578,0.07101579
2023-04-12,0.6195539,0.027578427,0.016048264,0.0033267795,0.0041024433,0.097651735,0.06526856,0.03978378,0.009375961,0.04412826,0.0021638821,0.07101802
2023-04-13,0.6196176,0.027573353,0.016037814,0.0033245445,0.004100473,0.09763939,0.0652517,0.03977809,0.009373495,0.044120062,0.0021620786,0.07102135
2023-04-14,0.61958444,0.027577708,0.016042622,0.0033256856,0.004101601,0.09764418,0.06526019,0.03978162,0.009375094,0.044125434,0.002163056,0.0710184
2023-04-17,0.61963207,0.027573392,0.016038042,0.0033243145,0.0041000587,0.09763723,0.065251715,0.039775692,0.009372619,0.044119067,0.0021620302,0.07101376
2023-04-18,0.61961776,0.027572084,0.016036646,0.003324314,0.0041004526,0.09763982,0.06525111,0.039777156,0.009373337,0.0441179,0.0021618998,0.07102753
2023-04-19,0.61961716,0.027571203,0.016035346,0.0033242728,0.0041004624,0.097639844,0.065249585,0.039778065,0.0093734525,0.04411731,0.0021617461,0.07103153
2023-04-20,0.6196853,0.02756509,0.016033385,0.0033228283,0.0040983,0.09763329,0.06524147,0.03976935,0.009369175,0.044111222,0.0021607224,0.07100986
2023-04-21,0.61956584,0.027577057,0.016040182,0.0033256938,0.004102227,0.09764661,0.06525969,0.039783202,0.009376204,0.04412361,0.0021629147,0.07103682
2023-04-24,0.6195953,0.027575957,0.016039774,0.003325192,0.0041013523,0.09764282,0.065257005,0.03977961,0.009374565,0.04412219,0.0021626102,0.071023606
2023-04-25,0.6196336,0.02757283,0.016039599,0.0033244926,0.0040999516,0.09763819,0.065252624,0.03977653,0.009372191,0.04412029,0.002162157,0.07100754
2023-04-26,0.61972004,0.027563436,0.016028244,0.0033216805,0.0040969625,0.097623795,0.06523182,0.039769135,0.009368042,0.044108965,0.002159864,0.07100797
2023-04-27,0.61970395,0.027563956,0.016031327,0.0033222658,0.0040975614,0.097628616,0.06523708,0.039769616,0.0093682995,0.04411035,0.0021603394,0.07100653
2023-04-28,0.61960655,0.027572913,0.016039284,0.0033248814,0.004100801,0.09764239,0.06525506,0.039779082,0.009373569,0.044120133,0.00216234,0.071022935
2023-05-01,0.6195828,0.027573176,0.016043251,0.0033257671,0.004101506,0.09764876,0.06526127,0.03978111,0.009374318,0.04412194,0.002162949,0.07102318
2023-05-02,0.6194819,0.027584512,0.016047312,0.0033279173,0.0041048825,0.097657904,0.065275386,0.039791897,0.009380675,0.044131577,0.002164679,0.07105122
2023-05-03,0.61931545,0.027600318,0.016065247,0.00333266,0.0041098814,0.09767981,0.06530631,0.039814357,0.00938896,0.044155244,0.0021685236,0.071063235
2023-05-04,0.6194437,0.027588861,0.016050445,0.0033287692,0.0041060424,0.0976616,0.06528065,0.039797205,0.009382717,0.044137675,0.0021654458,0.071056865
2023-05-05,0.6194472,0.027589051,0.016048878,0.0033286323,0.0041060694,0.09766057,0.06527942,0.039796602,0.009382756,0.04413686,0.0021652905,0.07105875
2023-05-08,0.61951816,0.027581347,0.01605024,0.0033275553,0.004103588,0.09765624,0.065273724,0.039788146,0.009377789,0.044131875,0.002164503,0.07102684
2023-05-09,0.61963964,0.02756935,0.016046759,0.0033248828,0.004099362,0.09764329,0.06525786,0.039773703,0.00937028,0.044120364,0.002162574,0.07099191
2023-05-10,0.6192038,0.027614808,0.016073216,0.0033354834,0.004113914,0.09769264,0.065327786,0.039821003,0.009395883,0.044165656,0.0021708596,0.07108491
2023-05-11,0.61941147,0.027592571,0.016056495,0.003330133,0.0041070543,0.097667605,0.06528985,0.039799906,0.009384346,0.04414287,0.0021664794,0.0710513
2023-05-12,0.61963385,0.027571071,0.01603599,0.00332395,0.004099922,0.09763757,0.06524779,0.039775033,0.009372597,0.044117108,0.0021616137,0.07102345
2023-05-15,0.6197044,0.027565151,0.016034476,0.0033225014,0.004097578,0.09762984,0.06523877,0.0397673,0.009368222,0.0441125,0.002160582,0.07099857
2023-05-16,0.61994094,0.027542204,0.016019393,0.0033167352,0.0040898444,0.0976017,0.065201394,0.039741144,0.009354698,0.044087768,0.0021561505,0.07094807
2023-05-17,0.6194791,0.02758894,0.01604479,0.0033277373,0.0041052117,0.09765344,0.06527391,0.03979257,0.009381813,0.044133622,0.0021646589,0.07105425
2023-05-18,0.61958855,0.027575625,0.016038558,0.0033251813,0.0041015306,0.09764332,0.06525592,0.039780337,0.009375192,0.04412187,0.002162497,0.0710314
2023-05-19,0.6194397,0.027590055,0.016051421,0.0033291716,0.004106302,0.097662605,0.0652834,0.039796636,0.009383132,0.044138264,0.0021656733,0.07105353
2023-05-22,0.6193949,0.027594095,0.016056694,0.0033304882,0.0041077537,0.09766992,0.06529308,0.039800994,0.009385231,0.044143394,0.002166754,0.07105673
2023-05-23,0.61946464,0.027588477,0.016050318,0.0033284689,0.0041054175,0.097658716,0.06527886,0.039794184,0.00938176,0.044136997,0.002165242,0.07104693
2023-05-24,0.61953473,0.02758061,0.01604372,0.0033266558,0.004103189,0.09765056,0.06526598,0.039786782,0.009377932,0.044128135,0.0021636954,0.071038
2023-05-25,0.61950624,0.0275814,0.01604681,0.0033275848,0.0041040685,0.09765637,0.06527272,0.039789457,0.009379075,0.044129305,0.0021643366,0.07104266
2023-05-26,0.61948943,0.027584348,0.01604607,0.0033276659,0.0041046636,0.09765615,0.065272465,0.039791793,0.009380471,0.044132154,0.0021644472,0.071050346
2023-05-30,0.6195103,0.027581068,0.016045475,0.0033271734,0.0041039,0.097654976,0.06526957,0.03978924,0.009378913,0.044129424,0.0021640495,0.07104591
2023-05-31,0.61946535,0.027585566,0.016046697,0.003328076,0.0041053556,0.09765891,0.06527456,0.039795235,0.009381735,0.04413422,0.0021647231,0.071059614
