date,weight_market,weight_ipo,realized_market,realized_ipo,gross_ret,cost,net_ret,turnover,was_model_updated
2021-05-18,0.5045027136802673,0.4954972267150879,-0.008395499549806118,0.02260591648519039,0.006965616620186077,0.0,0.006965616620186077,0.0,1
2021-05-19,0.5045332908630371,0.4954666197299957,-0.0030313199386000633,0.00516856461763382,0.001031449415674457,3.059208393096924e-08,0.001031418823590526,6.118416786193848e-05,0
2021-05-20,0.5045627355575562,0.49543726444244385,0.009924599900841713,0.02090430073440075,0.015364352846216622,2.9399991035461427e-08,0.015364323446225587,5.879998207092285e-05,0
2021-05-21,0.5045473575592041,0.4954526722431183,-2.700000004551839e-05,0.010495739057660103,0.005186519184607101,1.5392899513244628e-08,0.005186503791707588,3.078579902648926e-05,0
2021-05-24,0.50972580909729,0.4902741014957428,0.009369419887661934,0.012110893614590168,0.010713492618214443,5.178511142730713e-06,0.010708314107071713,0.010357022285461426,1
2021-05-25,0.5096173286437988,0.49038267135620117,-0.0022278199903666973,-0.005461754743009806,-0.0038136855533594805,1.0852515697479249e-07,-0.003813794078516455,0.00021705031394958496,0
2021-05-26,0.5095925331115723,0.49040740728378296,0.001674860017374158,0.01766752265393734,0.0095177801367059,2.4765729904174807e-08,0.009517755370975996,4.953145980834961e-05,0
2021-05-27,0.5094829797744751,0.4905169606208801,0.0011279999744147062,0.019071996212005615,0.00992983440303627,1.0955333709716797e-07,0.009929724849699173,0.00021910667419433594,0
2021-05-28,0.5093822479248047,0.4906177222728729,0.0020102199632674456,-0.0028410139493644238,-0.000369881429070143,1.00746750831604e-07,-0.00036998217582097457,0.000201493501663208,0
2021-06-01,0.5149900913238525,0.4850098490715027,-0.0006027200142852962,0.007661568466573954,0.003405541330424519,5.607858300209045e-06,0.00339993347212431,0.01121571660041809,1
2021-06-02,0.5150708556175232,0.4849291741847992,0.0015449200291186571,0.011207545176148415,0.006230608908167276,8.071959018707275e-08,0.006230528188577089,0.0001614391803741455,0
2021-06-03,0.5150574445724487,0.4849424958229065,-0.003219780046492815,-0.023073315620422363,-0.012847602946709225,1.3366341590881348e-08,-0.012847616313050815,2.6732683181762695e-05,0
2021-06-04,0.5151063799858093,0.4848936200141907,0.008477659896016121,0.010589292272925377,0.00950157696339482,4.890561103820801e-08,0.009501528057783782,9.781122207641602e-05,0
2021-06-07,0.5214214324951172,0.4785785377025604,-0.001473100041039288,0.004365889821201563,0.0013213152327938155,6.3150674104690556e-06,0.0013150001653833463,0.01263013482093811,1
2021-06-08,0.5213136672973633,0.4786863923072815,4.487999831326306e-05,0.011851226910948753,0.005696417610926013,1.078099012374878e-07,0.005696309801024776,0.00021561980247497559,0
2021-06-09,0.5213616490364075,0.47863829135894775,-0.002028940012678504,-0.0069525400176644325,-0.004385563385465627,4.804134368896485e-08,-0.0043856114268093155,9.608268737792969e-05,0
