date,weight_market,weight_ipo,realized_market,realized_ipo,gross_ret,cost,net_ret,turnover,was_model_updated
2021-08-23,0.5776410698890686,0.4223589301109314,0.00838731974363327,0.02162092737853527,0.013976652105818332,5.0971657037734985e-06,0.01397155494011456,0.010194331407546997,1
2021-08-24,0.5765631198883057,0.42343685030937195,0.0014489400200545788,0.029562881216406822,0.013353418686839091,1.0779350996017456e-06,0.013352340751739489,0.002155870199203491,0
2021-08-25,0.5761895775794983,0.4238104224205017,0.0019442799966782331,0.0022025019861757755,0.002053717167125449,3.735572099685669e-07,0.0020533436099154805,0.0007471144199371338,0
2021-08-26,0.5757388472557068,0.4242611229419708,-0.005867000203579664,-0.006592916790395975,-0.006174978215014323,4.5071542263031006e-07,-0.006175428930436953,0.0009014308452606201,0
2021-08-27,0.5767319798469543,0.4232679605484009,0.008563360199332237,0.01856968179345131,0.012798715022650398,9.931474924087525e-07,0.01279772187515799,0.001986294984817505,0
2021-08-30,0.587726891040802,0.4122730791568756,0.0033575999550521374,0.01909594237804413,0.009846094746540052,1.0994896292686463e-05,0.009835099850247365,0.021989792585372925,1
2021-08-31,0.5870972275733948,0.4129028618335724,-0.0012965999776497483,0.0006004082388244569,-0.0005133199720708196,6.297230720520019e-07,-0.0005139496951428716,0.001259446144104004,0
2021-09-01,0.5870009660720825,0.4129989743232727,0.00024714000755921006,0.021479472517967224,0.009016071542117705,9.618699550628662e-08,0.0090159753551222,0.00019237399101257324,0
2021-09-02,0.5866495966911316,0.4133504033088684,0.003195259952917695,0.012409274466335773,0.007003876568132825,3.5139918327331544e-07,0.007003525168949551,0.0007027983665466309,0
2021-09-03,0.5866910219192505,0.4133089780807495,-0.00056951999431476,0.007105328142642975,0.0026025636460961857,4.142522811889649e-08,0.002602522220868067,8.285045623779297e-05,0
2021-09-07,0.5977377891540527,0.40226224064826965,-0.004304639995098114,-0.003559555858373642,-0.004004920909076115,1.1046752333641053e-05,-0.0040159676614097565,0.022093504667282104,1
2021-09-08,0.5989997982978821,0.4010002315044403,-0.0013623599661514163,-0.031194424256682396,-0.013325024693511177,1.2620091438293458e-06,-0.013326286702655007,0.0025240182876586914,0
2021-09-09,0.5993900895118713,0.40060994029045105,-0.00423842016607523,0.011442453600466251,0.002043493610926289,3.902912139892578e-07,0.0020431033197122997,0.0007805824279785156,0
2021-09-10,0.6001756191253662,0.3998243510723114,-0.007810660172253847,0.01462450623512268,0.0011594659105506055,7.855594158172608e-07,0.0011586803511347884,0.0015711188316345215,0
2021-09-13,0.6128396391868591,0.3871603310108185,0.0034481999464333057,-0.01927660033106804,-0.005349941353923221,1.266402006149292e-05,-0.005362605373984714,0.02532804012298584,1
2021-09-14,0.612592339515686,0.38740769028663635,-0.005883899983018637,-0.002990834414958954,-0.004763104308802724,2.473294734954834e-07,-0.004763351638276219,0.0004946589469909668,0
2021-09-15,0.6126750111579895,0.3873249888420105,0.008070399984717369,0.01048536691814661,0.009005777025261674,8.268654346466065e-08,0.00900569433871821,0.0001653730869293213,0
2021-09-16,0.6118937730789185,0.38810622692108154,-0.0016299999551847577,0.014812653884291649,0.004751496387023865,7.81238079071045e-07,0.004750715148944794,0.0015624761581420898,0
2021-09-17,0.6119803190231323,0.38801971077919006,-0.008894960395991802,-0.007405337877571583,-0.008316957762314697,8.653104305267335e-08,-0.00831704429335775,0.00017306208610534668,0
2021-09-20,0.6242105960845947,0.3757893145084381,-0.016922399401664734,-0.04189474508166313,-0.02630673855343868,1.2230336666107178e-05,-0.026318968890104787,0.024460673332214355,1
2021-09-21,0.6273360848426819,0.3726639449596405,-0.0009286199929192662,0.010326708666980267,0.003265835159621165,3.125429153442383e-06,0.0032627097304677227,0.006250858306884766,0
2021-09-22,0.6277994513511658,0.37220054864883423,0.009798560291528702,0.005168128293007612,0.008075110961198034,4.633814096450806e-07,0.00807464757978839,0.0009267628192901611,0
2021-09-23,0.6263057589530945,0.37369421124458313,0.012622320093214512,0.01774265617132187,0.01453575966905557,1.4936774969100953e-06,0.014534265991558661,0.0029873549938201904,0
2021-09-24,0.6244261264801025,0.37557390332221985,0.0015110999811440706,-0.015609567984938622,-0.004918976069327008,1.879662275314331e-06,-0.004920855731602322,0.003759324550628662,0
2021-09-27,0.6337844729423523,0.3662154972553253,-0.0019631600007414818,-0.0026828176341950893,-0.002226709720323558,9.358376264572143e-06,-0.00223606809658813,0.018716752529144287,1
2021-09-28,0.6339485049247742,0.3660515248775482,-0.019462600350379944,-0.03621267154812813,-0.025593990034153857,1.640021800994873e-07,-0.025594154036333958,0.0003280043601989746,0
2021-09-29,0.6368602514266968,0.3631397485733032,0.00182628002949059,-0.009393701329827309,-0.0022481411803292606,2.9117614030838013e-06,-0.0022510529417323444,0.0058235228061676025,0
2021-09-30,0.637482225894928,0.3625178337097168,-0.012891420163214207,-5.275365401757881e-05,-0.008237175360967273,6.219446659088135e-07,-0.008237797305633182,0.001243889331817627,0
2021-10-01,0.6381445527076721,0.36185547709465027,0.012346779927611351,0.003399884095415473,0.00910929703569869,6.623417139053344e-07,0.009108634693984784,0.001324683427810669,0
2021-10-04,0.6482229232788086,0.3517770767211914,-0.012237380258738995,-0.03248782083392143,-0.019361021046592874,1.0078385472297669e-05,-0.01937109943206517,0.020156770944595337,1
2021-10-05,0.6490920186042786,0.35090798139572144,0.010183780454099178,0.01431073434650898,0.011631961513797917,8.690953254699707e-07,0.011631092418472447,0.0017381906509399414,0
2021-10-06,0.6484362483024597,0.35156378149986267,0.003927220124751329,-0.0014736512675881386,0.002028469471706318,6.557852029800415e-07,0.002027813686503338,0.001311570405960083,0
2021-10-07,0.648064136505127,0.35193583369255066,0.008925720117986202,0.018646270036697388,0.01234672969157069,3.7208199501037596e-07,0.01234635760957568,0.000744163990020752,0
2021-10-08,0.6469370722770691,0.3530629575252533,-0.0015475200489163399,-0.009462504647672176,-0.004342007966239597,1.127094030380249e-06,-0.004343135060269977,0.002254188060760498,0
2021-10-11,0.6678633689880371,0.3321366012096405,-0.007257460150867701,-0.021421203389763832,-0.01196175747435152,2.0926326513290407e-05,-0.01198268380086481,0.04185265302658081,1
2021-10-12,0.6683571934700012,0.3316428065299988,-0.0026450599543750286,0.005425316281616688,3.142227028227196e-05,4.938095808029175e-07,3.092846070146904e-05,0.000987619161605835,0
2021-10-13,0.668387234210968,0.331612765789032,0.0030079600401222706,0.02077426202595234,0.008899492579486551,3.0040740966796875e-08,0.008899462538745585,6.008148193359375e-05,0
2021-10-14,0.6674216389656067,0.3325784206390381,0.01653588004410267,0.014281329698860645,0.015786066236646135,9.65625047683716e-07,0.015785100611598452,0.0019312500953674316,0
2021-10-15,0.6653709411621094,0.334629088640213,0.008223139680922031,-0.0019911546260118484,0.004805139930958491,2.0506829023361206e-06,0.004803089248056155,0.004101365804672241,0
2021-10-18,0.6748849749565125,0.32511499524116516,0.002249459968879819,-0.003298854688182473,0.0004456196085133937,9.514063596725465e-06,0.00043610554491666827,0.019028127193450928,1
2021-10-19,0.6740826368331909,0.32591739296913147,0.007327099796384573,0.018856307491660118,0.011084669329793018,8.02367925643921e-07,0.011083866961867373,0.0016047358512878418,0
