date,market_return,commodity_return,equal_weight_return
2016-07-07,-0.0007151400204747915,-0.009304355829954147,-0.005009747925214469
2016-07-08,0.014753219671547413,0.008127175271511078,0.011440197471529245
2016-07-11,0.0037062799092382193,-0.008308656513690948,-0.0023011883022263646
2016-07-12,0.0072107999585568905,-0.009183536283671856,-0.0009863681625574827
2016-07-13,9.129999671131372e-05,0.005561599042266607,0.0028264495194889605
2016-07-14,0.005911319982260466,-0.005578121170401573,0.00016659940592944622
2016-07-15,-0.0010471600107848644,-0.0034711926709860563,-0.0022591763408854604
2016-07-18,0.002395639894530177,0.00016381705063395202,0.0012797284725820646
2016-07-19,-0.0005000000237487257,-0.001252035261131823,-0.0008760176424402744
2016-07-20,0.0037443600594997406,-0.013980114832520485,-0.005117877386510372
2016-07-21,-0.0038722199387848377,0.012491698376834393,0.004309739219024777
2016-07-22,0.004212259780615568,-0.006971610710024834,-0.0013796754647046328
2016-07-25,-0.0029062600806355476,-0.008164765313267708,-0.005535512696951628
2016-07-26,0.00017436000052839518,0.0031344282906502485,0.0016543941455893219
2016-07-27,-0.0008894599741324782,0.014576766639947891,0.0068436533329077065
2016-07-28,0.0007519799983128905,-0.0036527281627058983,-0.0014503740821965039
2016-07-29,0.0010802199831232429,0.00965579878538847,0.005368009384255856
2016-08-01,-0.0009339399985037744,-0.001313045504502952,-0.0011234927515033633
2016-08-02,-0.006138119846582413,0.00645825918763876,0.00016006967052817345
2016-08-03,0.002782899886369705,-0.0011924011632800102,0.0007952493615448475
2016-08-04,0.0009600400226190686,0.002106685424223542,0.0015333627234213054
2016-08-05,0.008483479730784893,-0.016435638070106506,-0.003976079169660807
2016-08-08,-0.0004692799993790686,0.0011676688445731997,0.00034919442259706557
2016-08-09,0.0005567600019276142,0.002864216919988394,0.001710488460958004
2016-08-10,-0.0022528800182044506,0.00267763901501894,0.00021237949840724468
2016-08-11,0.004952940158545971,-0.003191140713170171,0.0008808997226879001
2016-08-12,-0.0010990400332957506,-0.0006101560429669917,-0.0008545980381313711
2016-08-15,0.0029651799704879522,0.005658659152686596,0.004311919561587274
2016-08-16,-0.004963059909641743,0.005233181174844503,0.00013506063260138035
2016-08-17,0.0018718199571594596,8.871112368069589e-05,0.0009802655404200777
2016-08-18,0.00207228004001081,0.006858494132757187,0.004465387086383998
2016-08-19,-0.0015502000460401177,-0.009173843078315258,-0.005362021562177688
2016-08-22,-0.00023193999368231744,-0.005227936897426844,-0.0027299384455545805
2016-08-23,0.0018256199546158314,0.0009188298135995865,0.001372224884107709
2016-08-24,-0.004816019907593727,-0.012216811068356037,-0.008516415487974882
2016-08-25,-0.0008477600058540702,0.0004175162175670266,-0.00021512189414352179
2016-08-26,-0.0020810000132769346,-0.0009298879886046052,-0.00150544400094077
2016-08-29,0.005029879976063967,0.0015381957637146115,0.003284037869889289
2016-08-30,-0.0016662200214341283,-0.010398335754871368,-0.006032277888152748
2016-08-31,-0.0028880999889224768,-0.004329553339630365,-0.003608826664276421
2016-09-01,0.0001943200040841475,0.0018400921253487468,0.0010172060647164471
2016-09-02,0.004439599812030792,0.012130175717175007,0.0082848877646029
2016-09-06,0.0029291599057614803,0.017260132357478142,0.010094646131619811
2016-09-07,-7.789999654050916e-05,-0.00282059283927083,-0.0014492464179056697
2016-09-08,-0.0023576999083161354,-0.0009828294860199094,-0.0016702646971680224
2016-09-09,-0.023434780538082123,-0.010501823388040066,-0.016968301963061094
2016-09-12,0.014142519794404507,-2.78631614492042e-05,0.007057328316477651
2016-09-13,-0.014243340119719505,-0.008771057240664959,-0.011507198680192232
2016-09-14,-0.0006759599782526493,0.0011420007795095444,0.00023302040062844753
2016-09-15,0.010019820183515549,-0.004065568093210459,0.002977126045152545
2016-09-16,-0.004077840130776167,-0.0032460226211696863,-0.0036619313759729266
2016-09-19,0.0001640599948586896,0.003191002644598484,0.0016775313197285868
2016-09-20,0.00010820000170497224,0.002443610690534115,0.0012759053461195435
2016-09-21,0.010822460055351257,0.016824694350361824,0.01382357720285654
2016-09-22,0.006152320187538862,0.0027176106814295053,0.004434965434484184
2016-09-23,-0.005708139855414629,-0.003187197493389249,-0.004447668674401939
2016-09-26,-0.00829153973609209,-0.0003805408487096429,-0.004336040292400867
2016-09-27,0.006335440091788769,-0.008878377266228199,-0.0012714685872197151
2016-09-28,0.005158400163054466,0.0018054605461657047,0.0034819303546100855
2016-09-29,-0.009266779758036137,-0.00018102730973623693,-0.004723903533886187
2016-09-30,0.0077371601946651936,-0.0017912290059030056,0.002972965594381094
2016-10-03,-0.002424339996650815,-0.0023005646653473377,-0.0023624523309990764
2016-10-04,-0.005009619984775782,-0.030713051557540894,-0.017861335771158338
2016-10-05,0.00479885982349515,0.0005034592468291521,0.002651159535162151
2016-10-06,0.0004328399954829365,-0.008271288126707077,-0.00391922406561207
2016-10-07,-0.0031077000312507153,0.0008066457230597734,-0.001150527154095471
2016-10-10,0.005159580148756504,0.006330189760774374,0.005744884954765439
2016-10-11,-0.012243900448083878,-0.005754672456532717,-0.008999286452308297
2016-10-12,0.0012446800246834755,0.00013694855442736298,0.0006908142895554192
2016-10-13,-0.0032122801057994366,0.0030134888365864754,-9.93956346064806e-05
2016-10-14,0.0008709600078873336,-0.004817677661776543,-0.0019733588269446045
2016-10-17,-0.003412960097193718,0.0016361067537218332,-0.0008884266717359424
2016-10-18,0.005782300140708685,0.006105819717049599,0.005944059928879142
2016-10-19,0.002812260063365102,0.006150649394840002,0.004481454729102552
2016-10-20,-0.001985979964956641,-0.005215395707637072,-0.0036006878362968564
2016-10-21,0.000245339993853122,0.000939047138672322,0.000592193566262722
2016-10-24,0.0042224000208079815,-0.0016674083890393376,0.001277495815884322
2016-10-25,-0.0032226599287241697,0.004758960567414761,0.0007681503193452954
2016-10-26,-0.0013589200098067522,-0.006514869164675474,-0.003936894587241113
2016-10-27,-0.0024245399981737137,0.002650519832968712,0.00011298991739749908
2016-10-28,-0.002591579919680953,0.0030465407762676477,0.00022748042829334736
2016-10-31,-0.0001500999933341518,-0.0010119605576619506,-0.0005810302754980512
2016-11-01,-0.006984179839491844,0.007226938381791115,0.00012137927114963531
2016-11-02,-0.00570507999509573,0.003971604630351067,-0.0008667376823723316
2016-11-03,-0.003993980120867491,0.0019865441136062145,-0.0010037180036306381
2016-11-04,-0.0013055800227448344,-5.132144724484533e-05,-0.0006784507349948399
2016-11-07,0.021763060241937637,-0.013163723982870579,0.004299668129533529
2016-11-08,0.004700019955635071,-0.003689546138048172,0.0005052369087934494
2016-11-09,0.011222779750823975,0.0011989158811047673,0.006210847815964371
2016-11-10,0.0041495999321341515,-0.01276613399386406,-0.004308267030864954
2016-11-11,-0.0015648399712517858,-0.025522666051983833,-0.01354375301161781
2016-11-14,0.0009310800232924521,-0.008317439816892147,-0.0036931798967998475
2016-11-15,0.0069420598447322845,0.011629662476480007,0.009285861160606146
2016-11-16,-0.0018821399426087737,-0.003923447337001562,-0.002902793639805168
2016-11-17,0.004520359914749861,-0.005881704390048981,-0.00068067223764956
2016-11-18,-0.0021271200384944677,-0.005339283496141434,-0.0037332017673179507
2016-11-21,0.007032239809632301,0.007898948155343533,0.007465593982487917
2016-11-22,0.0022478399332612753,-0.0007533688913099468,0.0007472355209756643
2016-11-23,0.000986080034635961,-0.01580406352877617,-0.007408991747070104
2016-11-25,0.003716799896210432,-0.005783395376056433,-0.0010332977399230003
2016-11-28,-0.00433913990855217,0.010310644283890724,0.002985752187669277
2016-11-29,0.001985820010304451,-0.007172149606049061,-0.002593164797872305
2016-11-30,-0.0017695400165393949,-0.0018884564051404595,-0.0018289982108399272
2016-12-01,-0.0025433399714529514,0.0034504171926528215,0.00045353861059993505
2016-12-02,0.0002607000060379505,0.006140611600130796,0.0032006558030843735
2016-12-05,0.005377919878810644,-0.0031952077988535166,0.0010913560399785638
2016-12-06,0.0028498400934040546,-0.0012405242305248976,0.0008046579314395785
2016-12-07,0.013522359542548656,0.002764044562354684,0.00814320205245167
