date,weight_market,weight_bond
2022-07-20,0.657047182006017,0.34295281799398303
2022-07-21,0.6395878503524798,0.3604121496475202
2022-07-22,0.6491868532950322,0.35081314670496777
2022-07-25,0.6312468465415566,0.36875315345844345
2022-07-26,0.6087369022767007,0.39126309772329926
2022-07-27,0.5990445469633787,0.4009554530366212
2022-07-28,0.6332507813235493,0.36674921867645077
2022-07-29,0.6426972732514166,0.35730272674858343
2022-08-01,0.6641499610997346,0.33585003890026544
2022-08-02,0.6573104305593587,0.3426895694406413
2022-08-03,0.6601907802293954,0.3398092197706047
2022-08-04,0.6610440510168436,0.33895594898315634
2022-08-05,0.6449889297504605,0.3550110702495395
2022-08-08,0.6501775083142162,0.34982249168578383
2022-08-09,0.6583370643393942,0.34166293566060574
2022-08-10,0.6650408873122706,0.33495911268772943
2022-08-11,0.6866348218542047,0.31336517814579534
2022-08-12,0.6899805194594069,0.31001948054059314
2022-08-15,0.6878222927181563,0.31217770728184374
2022-08-16,0.6940520572806892,0.30594794271931075
2022-08-17,0.6743375283963932,0.32566247160360684
2022-08-18,0.6678352936272199,0.33216470637278006
2022-08-19,0.6669905697379508,0.33300943026204927
2022-08-22,0.675405735270634,0.3245942647293661
2022-08-23,0.6585096421623879,0.34149035783761206
2022-08-24,0.6660948875241792,0.33390511247582083
2022-08-25,0.6529678129359245,0.34703218706407546
2022-08-26,0.655494059298148,0.3445059407018521
2022-08-29,0.6187911369394089,0.3812088630605911
2022-08-30,0.6224573779864402,0.3775426220135598
2022-08-31,0.6098606197721983,0.3901393802278017
2022-09-01,0.5992080053686981,0.4007919946313019
2022-09-02,0.6075518988695381,0.39244810113046197
2022-09-06,0.5894398903908107,0.4105601096091893
2022-09-07,0.5983952065977829,0.40160479340221716
2022-09-08,0.6084716095220541,0.3915283904779459
2022-09-09,0.6015596915591754,0.39844030844082456
2022-09-12,0.6097040050195597,0.3902959949804403
2022-09-13,0.6095488665493338,0.3904511334506662
2022-09-14,0.5773889622953685,0.4226110377046315
2022-09-15,0.5766649541416731,0.4233350458583269
2022-09-16,0.5710142235283628,0.4289857764716371
2022-09-19,0.564945655919143,0.43505434408085697
2022-09-20,0.5773420320544578,0.4226579679455423
2022-09-21,0.5848436077814428,0.41515639221855716
2022-09-22,0.5701747422819001,0.4298252577180998
2022-09-23,0.5673255581195301,0.4326744418804699
2022-09-26,0.5497427892181042,0.45025721078189584
2022-09-27,0.5773488082316265,0.4226511917683735
2022-09-28,0.5801176658641003,0.4198823341358997
2022-09-29,0.5926053465906327,0.40739465340936726
2022-09-30,0.5820613879528924,0.41793861204710764
2022-10-03,0.5658267838694603,0.4341732161305397
2022-10-04,0.5908678705605801,0.40913212943941984
2022-10-05,0.6088015422836053,0.3911984577163948
2022-10-06,0.6024084189954865,0.39759158100451353
2022-10-07,0.5896835321961525,0.41031646780384745
2022-10-10,0.5594893038533206,0.4405106961466793
2022-10-11,0.5473278897188573,0.45267211028114274
2022-10-12,0.5717262660246075,0.4282737339753925
2022-10-13,0.5664799100202185,0.4335200899797815
2022-10-14,0.5963813662061661,0.40361863379383395
2022-10-17,0.5881728781665563,0.4118271218334437
2022-10-18,0.599471170088828,0.400528829911172
2022-10-19,0.6129681151781848,0.38703188482181516
2022-10-20,0.6304802184008647,0.3695197815991354
2022-10-21,0.6268599097750525,0.3731400902249476
2022-10-24,0.655674795523949,0.34432520447605103
2022-10-25,0.6640884643270946,0.33591153567290544
2022-10-26,0.6675826285056905,0.33241737149430955
2022-10-27,0.6553236529598112,0.3446763470401888
2022-10-28,0.6594711232238639,0.34052887677613614
2022-10-31,0.6905585678572128,0.30944143214278724
2022-11-01,0.6730876856228589,0.32691231437714113
2022-11-02,0.6458109798230053,0.3541890201769947
2022-11-03,0.6250140598939736,0.37498594010602637
2022-11-04,0.6248419595113447,0.3751580404886553
2022-11-07,0.6541409749019198,0.34585902509808014
2022-11-08,0.6666896044181468,0.33331039558185316
2022-11-09,0.6730916278285262,0.32690837217147384
2022-11-10,0.659180532775199,0.3408194672248011
2022-11-11,0.662268449388239,0.33773155061176097
2022-11-14,0.6841679416742139,0.3158320583257861
2022-11-15,0.6610543400100584,0.3389456599899417
2022-11-16,0.6540154827179856,0.3459845172820144
2022-11-17,0.6418825044000239,0.3581174955999761
2022-11-18,0.644632387100655,0.355367612899345
2022-11-21,0.6313323482387474,0.3686676517612526
2022-11-22,0.6181828814929129,0.3818171185070871
2022-11-23,0.6198796529203875,0.3801203470796125
2022-11-25,0.6296210516849714,0.37037894831502854
2022-11-28,0.6375017222180938,0.36249827778190624
2022-11-29,0.6053989081257785,0.3946010918742216
2022-11-30,0.6099195905581545,0.3900804094418455
2022-12-01,0.6335645199622347,0.36643548003776527
2022-12-02,0.6449111202616309,0.35508887973836917
2022-12-05,0.6459486135096638,0.3540513864903362
2022-12-06,0.6264923338566885,0.37350766614331155
2022-12-07,0.6027004376758208,0.3972995623241792
2022-12-08,0.5934076651877161,0.40659233481228385
2022-12-09,0.6191740758050142,0.3808259241949858
2022-12-12,0.5915027967255269,0.40849720327447314
2022-12-13,0.5945145375750112,0.4054854624249888
2022-12-14,0.599728899963178,0.400271100036822
2022-12-15,0.5920260734100495,0.4079739265899505
2022-12-16,0.5824659056916874,0.4175340943083125
2022-12-19,0.5742963551118923,0.42570364488810775
2022-12-20,0.5677179956969753,0.4322820043030246
2022-12-21,0.5765368406363356,0.42346315936366435
2022-12-22,0.5796075632621058,0.42039243673789417
2022-12-23,0.5683100135704655,0.43168998642953454
2022-12-27,0.5759239707849435,0.4240760292150565
2022-12-28,0.5898541736764248,0.4101458263235752
2022-12-29,0.5799515697796778,0.4200484302203222
2022-12-30,0.5725000138541654,0.4274999861458346
2023-01-03,0.5813093508804794,0.41869064911952053
2023-01-04,0.5775317159420845,0.4224682840579154
2023-01-05,0.5872618197149122,0.4127381802850878
2023-01-06,0.5926116851993302,0.40738831480066984
2023-01-09,0.6104796884250718,0.3895203115749282
2023-01-10,0.5994702336105108,0.40052976638948923
2023-01-11,0.6092493879910941,0.3907506120089059
2023-01-12,0.6031348082168684,0.3968651917831316
2023-01-13,0.5995965763948379,0.40040342360516207
2023-01-17,0.6123831705721976,0.3876168294278024
2023-01-18,0.6328552869009418,0.36714471309905816
2023-01-19,0.6198083890673941,0.3801916109326059
2023-01-20,0.6177106888827103,0.3822893111172897
2023-01-23,0.6291993604060313,0.37080063959396875
2023-01-24,0.6310093797679135,0.3689906202320865
2023-01-25,0.6377184924119834,0.3622815075880165
2023-01-26,0.6297935896360718,0.37020641036392826
2023-01-27,0.6372026646150365,0.3627973353849635
2023-01-30,0.6486416184431542,0.35135838155684584
2023-01-31,0.6295726022226857,0.37042739777731426
2023-02-01,0.6362891504637003,0.3637108495362997
2023-02-02,0.647080799437499,0.35291920056250103
2023-02-03,0.65599057274098,0.34400942725901995
2023-02-06,0.6635790037648198,0.3364209962351802
2023-02-07,0.6536162607845216,0.3463837392154784
2023-02-08,0.6677318843381026,0.3322681156618974
2023-02-09,0.6494213163860376,0.3505786836139623
2023-02-10,0.6405574550566508,0.3594425449433492
2023-02-13,0.6486713690097825,0.35132863099021755
2023-02-14,0.6495488491930299,0.35045115080697004
2023-02-15,0.6520136110508883,0.3479863889491117
2023-02-16,0.6764151075878877,0.32358489241211236
2023-02-17,0.672793467854249,0.327206532145751
2023-02-21,0.6510234917463749,0.3489765082536251
2023-02-22,0.6311399183022559,0.36886008169774415
2023-02-23,0.6322601978693022,0.3677398021306978
2023-02-24,0.6342646274717159,0.36573537252828414
2023-02-27,0.6203329212053814,0.37966707879461864
2023-02-28,0.6184769908917611,0.38152300910823883
2023-03-01,0.6234213035016896,0.3765786964983105
2023-03-02,0.6165446898001321,0.38345531019986784
2023-03-03,0.6214980479624964,0.3785019520375036
2023-03-06,0.6172879374203477,0.3827120625796523
2023-03-07,0.6205897212467297,0.37941027875327027
2023-03-08,0.6100212684869768,0.38997873151302315
2023-03-09,0.6004362713137552,0.39956372868624485
2023-03-10,0.5927548927722175,0.4072451072277825
2023-03-13,0.5758900040211752,0.42410999597882476
2023-03-14,0.5631966006822989,0.43680339931770107
2023-03-15,0.5740116125409288,0.4259883874590712
2023-03-16,0.5587618810297786,0.44123811897022136
2023-03-17,0.5716281034677216,0.42837189653227836
2023-03-20,0.5650228724413526,0.43497712755864737
2023-03-21,0.579626057686515,0.420373942313485
2023-03-22,0.6008226299609883,0.39917737003901166
2023-03-23,0.5829689397226281,0.41703106027737197
2023-03-24,0.5818418410394507,0.4181581589605493
2023-03-27,0.5895906020585108,0.41040939794148923
2023-03-28,0.5984446917069413,0.4015553082930588
2023-03-29,0.6007090533390491,0.39929094666095094
2023-03-30,0.6097359293711464,0.39026407062885354
2023-03-31,0.6057010287081352,0.39429897129186475
2023-04-03,0.6065732892515917,0.3934267107484083
2023-04-04,0.6036520744690471,0.3963479255309529
2023-04-05,0.6073987979553015,0.3926012020446985
2023-04-06,0.6005426607713165,0.3994573392286835
2023-04-10,0.6217760741641312,0.3782239258358688
2023-04-11,0.6486300249233754,0.35136997507662465
2023-04-12,0.6557766712787041,0.3442233287212959
2023-04-13,0.6339113706748706,0.3660886293251294
2023-04-14,0.657536718889857,0.342463281110143
2023-04-17,0.6425190704243819,0.357480929575618
2023-04-18,0.6635213060679733,0.3364786939320267
2023-04-19,0.6521473311578543,0.3478526688421457
2023-04-20,0.6404454641092421,0.3595545358907579
2023-04-21,0.6536070882043227,0.3463929117956773
2023-04-24,0.6553390782707833,0.3446609217292167
2023-04-25,0.649212694371393,0.3507873056286071
2023-04-26,0.6217536559364671,0.37824634406353286
2023-04-27,0.6219025278741106,0.3780974721258894
2023-04-28,0.6299431920472498,0.37005680795275026
2023-05-01,0.6288838265097857,0.3711161734902143
2023-05-02,0.6288717841756168,0.3711282158243832
2023-05-03,0.6127307615985469,0.3872692384014531
2023-05-04,0.6111330745099044,0.38886692549009555
2023-05-05,0.6112330871482039,0.3887669128517961
2023-05-08,0.6245908749525646,0.3754091250474354
2023-05-09,0.6229239527490955,0.37707604725090443
2023-05-10,0.6204440380382036,0.3795559619617964
2023-05-11,0.6231975598158764,0.37680244018412357
2023-05-12,0.6086264811573009,0.3913735188426991
2023-05-15,0.6100750712621322,0.38992492873786777
2023-05-16,0.6079756880234858,0.3920243119765142
2023-05-17,0.6051340800320435,0.3948659199679565
2023-05-18,0.6148564021403389,0.3851435978596612
2023-05-19,0.6340573488331724,0.36594265116682756
2023-05-22,0.6327137130533285,0.36728628694667154
2023-05-23,0.6360459462268299,0.36395405377317014
2023-05-24,0.6437601209342392,0.35623987906576077
2023-05-25,0.6404798704861943,0.35952012951380574
2023-05-26,0.6316399956789459,0.3683600043210541
2023-05-30,0.6385273704467125,0.3614726295532875
2023-05-31,0.6262731130748878,0.3737268869251122
2023-06-01,0.6356510243237177,0.3643489756762823
2023-06-02,0.6496725829242288,0.3503274170757712
2023-06-05,0.6699041623435367,0.33009583765646333
2023-06-06,0.6513237495956596,0.3486762504043403
2023-06-07,0.6475093405032573,0.3524906594967427
2023-06-08,0.6517118891874656,0.34828811081253436
2023-06-09,0.6536965730014306,0.3463034269985695
2023-06-12,0.6607201808278047,0.3392798191721953
2023-06-13,0.6631212744283661,0.33687872557163395
2023-06-14,0.6673192000176502,0.3326807999823498
2023-06-15,0.6709795625162928,0.32902043748370724
2023-06-16,0.6644896778105172,0.3355103221894829
2023-06-20,0.6530024667230871,0.34699753327691285
2023-06-21,0.6468396971650611,0.35316030283493893
2023-06-22,0.6404601799049825,0.35953982009501745
2023-06-23,0.6571548156711243,0.3428451843288757
2023-06-26,0.6525555948099183,0.3474444051900817
2023-06-27,0.6386136143745347,0.3613863856254653
2023-06-28,0.6392105927205086,0.3607894072794914
2023-06-29,0.642239325130727,0.35776067486927293
2023-06-30,0.6586488093834088,0.34135119061659125
2023-07-03,0.6609956158675454,0.33900438413245465
2023-07-05,0.6472469016560589,0.35275309834394114
2023-07-06,0.6510732927636119,0.3489267072363881
2023-07-07,0.6492602911885732,0.35073970881142685
2023-07-10,0.6456480285063817,0.35435197149361825
2023-07-11,0.6448614092117431,0.3551385907882569
2023-07-12,0.6449078896159076,0.3550921103840924
2023-07-13,0.6390308256884245,0.3609691743115755
2023-07-14,0.6314592124247578,0.3685407875752422
2023-07-17,0.6345333067814125,0.3654666932185875
2023-07-18,0.6320888652762107,0.36791113472378933
2023-07-19,0.6375181903324322,0.3624818096675678
2023-07-20,0.6424098173469881,0.3575901826530119
2023-07-21,0.6466021608711936,0.3533978391288064
2023-07-24,0.6390916538400826,0.36090834615991746
2023-07-25,0.6523822645327308,0.34761773546726915
2023-07-26,0.6596197983579308,0.34038020164206917
2023-07-27,0.6469670561714923,0.3530329438285077
2023-07-28,0.6504395545766178,0.34956044542338216
2023-07-31,0.6458670213027404,0.3541329786972595
2023-08-01,0.6389340024182151,0.361065997581785
2023-08-02,0.6400701121493051,0.3599298878506949
2023-08-03,0.6285710979590668,0.3714289020409332
2023-08-04,0.6326889658981463,0.3673110341018538
2023-08-07,0.6247596680127522,0.3752403319872478
2023-08-08,0.631699059243731,0.3683009407562689
2023-08-09,0.6230653323490231,0.37693466765097694
2023-08-10,0.6172918507444511,0.38270814925554886
2023-08-11,0.6213646999932023,0.3786353000067976
2023-08-14,0.6200801415799528,0.37991985842004716
2023-08-15,0.6231586826750801,0.37684131732491993
2023-08-16,0.6108703680609597,0.3891296319390402
2023-08-17,0.6076302481624631,0.3923697518375368
2023-08-18,0.6035829110469519,0.396417088953048
2023-08-21,0.6027851173985935,0.39721488260140647
2023-08-22,0.6069071483722884,0.39309285162771157
2023-08-23,0.6008909080225784,0.39910909197742167
2023-08-24,0.6046042653793563,0.3953957346206437
2023-08-25,0.5939348206918191,0.40606517930818087
2023-08-28,0.5953495981530856,0.4046504018469144
2023-08-29,0.5980936186630279,0.40190638133697215
2023-08-30,0.6014407976624241,0.39855920233757597
2023-08-31,0.6141424991474265,0.3858575008525736
2023-09-01,0.6087899666550607,0.39121003334493937
2023-09-05,0.6244456032424257,0.37555439675757435
2023-09-06,0.6185760791922237,0.38142392080777626
2023-09-07,0.6193264237538789,0.38067357624612114
2023-09-08,0.6202687565941292,0.37973124340587083
2023-09-11,0.6156268030311509,0.38437319696884903
2023-09-12,0.6197287546726733,0.38027124532732665
2023-09-13,0.6102102369808238,0.3897897630191763
2023-09-14,0.6170417537818004,0.3829582462181996
2023-09-15,0.6288255368686754,0.37117446313132463
2023-09-18,0.6263217445165845,0.3736782554834155
2023-09-19,0.626985373333012,0.3730146266669881
2023-09-20,0.6185495551818938,0.38145044481810625
2023-09-21,0.6146721243447226,0.3853278756552774
2023-09-22,0.605752687346663,0.39424731265333696
2023-09-25,0.609775933148521,0.39022406685147903
2023-09-26,0.6132646033903442,0.3867353966096558
2023-09-27,0.599382726050374,0.400617273949626
2023-09-28,0.5961419017484271,0.40385809825157293
2023-09-29,0.5947786019686336,0.4052213980313663
2023-10-02,0.5959199911473549,0.404080008852645
2023-10-03,0.595542708978834,0.404457291021166
2023-10-04,0.5903004771595234,0.4096995228404766
2023-10-05,0.5950561512410818,0.4049438487589182
2023-10-06,0.5991589322691051,0.4008410677308949
2023-10-09,0.6108161287396894,0.3891838712603107
2023-10-10,0.6015887775942468,0.3984112224057533
2023-10-11,0.6110477852072227,0.38895221479277725
2023-10-12,0.6108906955701099,0.38910930442989006
2023-10-13,0.6049985350191864,0.3950014649808136
2023-10-16,0.6053783725671331,0.39462162743286694
2023-10-17,0.6187721676305256,0.3812278323694744
2023-10-18,0.623748511683857,0.37625148831614297
2023-10-19,0.6237508855950499,0.3762491144049501
2023-10-20,0.6274869975346954,0.3725130024653046
2023-10-23,0.620048014035063,0.37995198596493696
2023-10-24,0.6060215220545084,0.39397847794549157
2023-10-25,0.6197548216897634,0.38024517831023663
2023-10-26,0.6112178581296301,0.3887821418703698
2023-10-27,0.5942063033023302,0.4057936966976699
2023-10-30,0.5920402637146818,0.4079597362853182
2023-10-31,0.5981680870916602,0.40183191290833975
2023-11-01,0.6080266903093066,0.39197330969069344
2023-11-02,0.6075253068725179,0.39247469312748207
2023-11-03,0.618718486260174,0.38128151373982605
2023-11-06,0.608679101833052,0.39132089816694804
2023-11-07,0.617568730117972,0.38243126988202797
2023-11-08,0.6107302597610187,0.38926974023898137
2023-11-09,0.6090189299806648,0.3909810700193352
2023-11-10,0.607476665718437,0.39252333428156305
2023-11-13,0.6252727538502594,0.3747272461497406
2023-11-14,0.6119001508260138,0.38809984917398627
2023-11-15,0.6116490142548598,0.38835098574514015
2023-11-16,0.6250850379983974,0.3749149620016025
2023-11-17,0.6256463616704484,0.37435363832955165
2023-11-20,0.6376083519293719,0.36239164807062807
2023-11-21,0.6469067269296802,0.35309327307031985
2023-11-22,0.641225108889601,0.35877489111039895
2023-11-24,0.6489888228910496,0.3510111771089504
2023-11-27,0.6678961197341655,0.3321038802658345
2023-11-28,0.665317802723849,0.334682197276151
2023-11-29,0.6513111091830895,0.34868889081691046
2023-11-30,0.6414157394791076,0.35858426052089243
2023-12-01,0.6474489540094956,0.35255104599050435
2023-12-04,0.634784358624793,0.36521564137520707
2023-12-05,0.6312639955451518,0.36873600445484817
2023-12-06,0.6201020741884022,0.3798979258115978
2023-12-07,0.6168509831294888,0.3831490168705112
2023-12-08,0.6247393629954394,0.37526063700456064
2023-12-11,0.6316709117316895,0.36832908826831046
2023-12-12,0.624185999389085,0.375814000610915
2023-12-13,0.6261006814488366,0.3738993185511634
2023-12-14,0.6216664883097807,0.3783335116902193
2023-12-15,0.6112538282004538,0.38874617179954624
2023-12-18,0.6151763942765647,0.3848236057234354
2023-12-19,0.6218190529981685,0.37818094700183147
2023-12-20,0.6208210278128394,0.3791789721871605
2023-12-21,0.6095400758191911,0.3904599241808089
2023-12-22,0.6148025729117157,0.3851974270882843
2023-12-26,0.6133023921290883,0.3866976078709116
2023-12-27,0.6209489603611222,0.37905103963887776
2023-12-28,0.620036897955649,0.379963102044351
2023-12-29,0.6265033558793283,0.37349664412067174
2024-01-02,0.6199961775065492,0.3800038224934508
2024-01-03,0.6215914407163374,0.3784085592836625
2024-01-04,0.6158663940054749,0.3841336059945251
2024-01-05,0.6219177119090097,0.3780822880909903
2024-01-08,0.6300631215908739,0.36993687840912615
2024-01-09,0.6325726606073983,0.3674273393926017
2024-01-10,0.6241633756678163,0.3758366243321837
2024-01-11,0.6271647252884619,0.3728352747115381
2024-01-12,0.6210734409235554,0.37892655907644457
2024-01-16,0.6192062340205913,0.3807937659794087
2024-01-17,0.6260521154379395,0.3739478845620606
2024-01-18,0.6232933811769692,0.3767066188230308
2024-01-19,0.624993222229059,0.37500677777094105
2024-01-22,0.6308349289882853,0.3691650710117147
2024-01-23,0.6448935520919765,0.3551064479080235
2024-01-24,0.6415605848666938,0.35843941513330624
2024-01-25,0.6415748774069503,0.35842512259304976
2024-01-26,0.6405755957458004,0.35942440425419964
2024-01-29,0.6440581336892177,0.35594186631078234
2024-01-30,0.6451273281595877,0.35487267184041227
2024-01-31,0.6437713586740461,0.35622864132595394
2024-02-01,0.6279589866960059,0.3720410133039941
2024-02-02,0.6406439423052586,0.3593560576947415
2024-02-05,0.655539513256646,0.34446048674335406
2024-02-06,0.656238952145145,0.3437610478548549
2024-02-07,0.6461041629670987,0.35389583703290123
2024-02-08,0.6553394667661551,0.34466053323384493
2024-02-09,0.6521185048012683,0.3478814951987316
2024-02-12,0.6617721567743551,0.3382278432256449
2024-02-13,0.6621556426005496,0.3378443573994504
2024-02-14,0.6555644955537638,0.3444355044462362
2024-02-15,0.6614471415463257,0.3385528584536744
2024-02-16,0.6572744231725324,0.3427255768274676
2024-02-20,0.6461712418048174,0.35382875819518256
2024-02-21,0.6408723019295021,0.35912769807049794
2024-02-22,0.6397082614258937,0.36029173857410635
2024-02-23,0.6527572934280955,0.3472427065719045
2024-02-26,0.6496324288604869,0.35036757113951317
2024-02-27,0.6485685567767101,0.3514314432232899
2024-02-28,0.6479785059166288,0.35202149408337124
2024-02-29,0.6475223326063746,0.35247766739362546
2024-03-01,0.6655545845188102,0.3344454154811898
2024-03-04,0.6633380916506428,0.33666190834935716
2024-03-05,0.6488878631674869,0.3511121368325131
2024-03-06,0.6330677713774671,0.36693222862253294
2024-03-07,0.6376900647743318,0.3623099352256683
2024-03-08,0.6356329531547925,0.3643670468452075
2024-03-11,0.6274008364177287,0.3725991635822713
2024-03-12,0.6227973145038146,0.37720268549618535
2024-03-13,0.6338146046566107,0.36618539534338934
2024-03-14,0.6376313508553811,0.36236864914461886
2024-03-15,0.6374174166777055,0.36258258332229454
2024-03-18,0.6284920902687221,0.37150790973127795
2024-03-19,0.6354192152695152,0.36458078473048483
2024-03-20,0.6429353411705296,0.35706465882947036
2024-03-21,0.6455435130278111,0.35445648697218896
2024-03-22,0.6318869601420727,0.3681130398579273
2024-03-25,0.6302704707719979,0.36972952922800206
2024-03-26,0.6307335500986636,0.3692664499013364
2024-03-27,0.6259385429054252,0.3740614570945749
2024-03-28,0.6325801749257735,0.36741982507422655
2024-04-01,0.6318570582667207,0.3681429417332793
2024-04-02,0.6326053187551774,0.36739468124482255
2024-04-03,0.6270563626833544,0.3729436373166456
2024-04-04,0.6396366637735875,0.36036333622641253
2024-04-05,0.6253255830866837,0.37467441691331627
2024-04-08,0.6313286186831784,0.36867138131682164
2024-04-09,0.6379730734291096,0.3620269265708904
2024-04-10,0.6359834189190985,0.36401658108090157
2024-04-11,0.6270201365122923,0.3729798634877077
2024-04-12,0.632599703974699,0.367400296025301
2024-04-15,0.6167578845586562,0.3832421154413438
